question,question_tag,property,answer,answer_tag
问欠税不交能判刑吗,问题,专业回答,欠税不交能判刑。根据《刑法》第二百零一条第一、二、三款规定，纳税人采取欺骗、隐瞒手段进行虚假纳税申报或者不申报，逃避缴纳税款数额较大并且占应纳税额百分之十以上的，处三年以下有期徒刑或者拘役，并处罚金；数额巨大并且占应纳税额百分之三十以上的，处三年以上七年以下有期徒刑，并处罚金。扣缴义务人采取前款所列手段，不缴或者少缴已扣、已收税款，数额较大的，依照前款的规定处罚。对多次实施前两款行为，未经处理的，按照累计数额计算。-法律依据：《刑法》第二百零一条第一、二、三款纳税人采取欺骗、隐瞒手段进行虚假纳税申报或者不申报，逃避缴纳税款数额较大并且占应纳税额百分之十以上的，处三年以下有期徒刑或者拘役，并处罚金；数额巨大并且占应纳税额百分之三十以上的，处三年以上七年以下有期徒刑，并处罚金。扣缴义务人采取前款所列手段，不缴或者少缴已扣、已收税款，数额较大的，依照前款的规定处罚。对多次实施前两款行为，未经处理的，按照累计数额计算。,回答
问勒索他人财产怎么判刑,问题,专业回答,勒索他人财产，处有期徒刑、拘役或者管制，并处或者单处罚金。根据《刑法》第二百七十四条规定，敲诈勒索公私财物，数额较大或者多次敲诈勒索的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑，并处罚金。-法律依据：《刑法》第二百七十四条敲诈勒索公私财物，数额较大或者多次敲诈勒索的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑，并处罚金。,回答
问因打架使人致死怎么判刑,问题,专业回答,因打架致人死亡，如果行为人有杀人故意的，构成故意杀人罪，处死刑、无期徒刑或者十年以上有期徒刑；没有杀人故意的，涉嫌构成故意伤害罪，处十年以上有期徒刑、无期徒刑或者死刑。根据《刑法》第二百三十二条规定，故意杀人的，处死刑、无期徒刑或者十年以上有期徒刑；情节较轻的，处三年以上十年以下有期徒刑。第二百三十四条第二款规定，犯前款罪，致人重伤的，处三年以上十年以下有期徒刑；致人死亡或者以特别残忍手段致人重伤造成严重残疾的，处十年以上有期徒刑、无期徒刑或者死刑。本法另有规定的，依照规定。-法律依据：《刑法》第二百三十二条故意杀人的，处死刑、无期徒刑或者十年以上有期徒刑；情节较轻的，处三年以上十年以下有期徒刑。第二百三十四条第二款犯前款罪，致人重伤的，处三年以上十年以下有期徒刑；致人死亡或者以特别残忍手段致人重伤造成严重残疾的，处十年以上有期徒刑、无期徒刑或者死刑。本法另有规定的，依照规定。,回答
问大门泼粪构成侮辱罪吗,问题,专业回答,向他人大门泼粪，情节严重的构成侮辱罪。根据《刑法》第二百四十六条规定，以暴力或者其他方法公然侮辱他人或者捏造事实诽谤他人，情节严重的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利。前款罪，告诉的才处理，但是严重危害社会秩序和国家利益的除外。通过信息网络实施第一款规定的行为，被害人向人民法院告诉，但提供证据确有困难的，人民法院可以要求公安机关提供协助。-法律依据：《刑法》第二百四十六条以暴力或者其他方法公然侮辱他人或者捏造事实诽谤他人，情节严重的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利。前款罪，告诉的才处理，但是严重危害社会秩序和国家利益的除外。通过信息网络实施第一款规定的行为，被害人向人民法院告诉，但提供证据确有困难的，人民法院可以要求公安机关提供协助。,回答
问作伪证会如何处罚,问题,专业回答,作伪证，构成伪证罪的，对行为人处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。根据《刑法》第三百零五条规定，在刑事诉讼中，证人、鉴定人、记录人、翻译人对与案件有重要关系的情节，故意作虚假证明、鉴定、记录、翻译，意图陷害他人或者隐匿罪证的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。-法律依据：《刑法》第三百零五条在刑事诉讼中，证人、鉴定人、记录人、翻译人对与案件有重要关系的情节，故意作虚假证明、鉴定、记录、翻译，意图陷害他人或者隐匿罪证的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。,回答
问老板侮辱员工有罪吗,问题,专业回答,老板侮辱员工，情节严重的，构成侮辱罪。根据《刑法》第二百四十六条规定，以暴力或者其他方法公然侮辱他人或者捏造事实诽谤他人，情节严重的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利。前款罪，告诉的才处理，但是严重危害社会秩序和国家利益的除外。通过信息网络实施第一款规定的行为，被害人向人民法院告诉，但提供证据确有困难的，人民法院可以要求公安机关提供协助。-法律依据：《刑法》第二百四十六条以暴力或者其他方法公然侮辱他人或者捏造事实诽谤他人，情节严重的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利。前款罪，告诉的才处理，但是严重危害社会秩序和国家利益的除外。通过信息网络实施第一款规定的行为，被害人向人民法院告诉，但提供证据确有困难的，人民法院可以要求公安机关提供协助。,回答
问特别累犯要求满18岁吗,问题,专业回答,特别累犯不要求满18岁。根据《刑法》第六十五条规定，被判处有期徒刑以上刑罚的犯罪分子，刑罚执行完毕或者赦免以后，在五年以内再犯应当判处有期徒刑以上刑罚之罪的，是累犯，应当从重处罚，但是过失犯罪和不满十八周岁的人犯罪的除外。前款规定的期限，对于被假释的犯罪分子，从假释期满之日起计算。第六十六条规定，危害国家安全犯罪、恐怖活动犯罪、黑社会性质组织犯罪的犯罪分子，在刑罚执行完毕或者赦免以后，在任何时候再犯上述任一类罪的，都以累犯论处。-法律依据：《刑法》第六十五条被判处有期徒刑以上刑罚的犯罪分子，刑罚执行完毕或者赦免以后，在五年以内再犯应当判处有期徒刑以上刑罚之罪的，是累犯，应当从重处罚，但是过失犯罪和不满十八周岁的人犯罪的除外。前款规定的期限，对于被假释的犯罪分子，从假释期满之日起计算。第六十六条危害国家安全犯罪、恐怖活动犯罪、黑社会性质的组织犯罪的犯罪分子，在刑罚执行完毕或者赦免以后，在任何时候再犯上述任一类罪的，都以累犯论处。,回答
问故意绑架要判多久,问题,专业回答,故意绑架，对行为人处五年以上有期徒刑或者无期徒刑。根据《刑法》第二百三十九条规定，以勒索财物为目的绑架他人的，或者绑架他人作为人质的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；情节较轻的，处五年以上十年以下有期徒刑，并处罚金。犯前款罪，杀害被绑架人的，或者故意伤害被绑架人，致人重伤、死亡的，处无期徒刑或者死刑，并处没收财产。以勒索财物为目的偷盗婴幼儿的，依照前两款的规定处罚。-法律依据：《刑法》第二百三十九条以勒索财物为目的绑架他人的，或者绑架他人作为人质的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；情节较轻的，处五年以上十年以下有期徒刑，并处罚金。犯前款罪，杀害被绑架人的，或者故意伤害被绑架人，致人重伤、死亡的，处无期徒刑或者死刑，并处没收财产。以勒索财物为目的偷盗婴幼儿的，依照前两款的规定处罚。,回答
问刑法对侵犯财产罪是如何规定的,问题,专业回答,根据刑法规定，侵犯财产的罪名包括抢劫罪、盗窃罪、诈骗罪、抢夺罪、侵占罪、职务侵占罪、挪用资金罪、敲诈勒索罪、故意毁坏财物罪、破坏生产经营罪等等。根据《刑法》第二百六十四条规定，盗窃公私财物，数额较大的，或者多次盗窃、入户盗窃、携带凶器盗窃、扒窃的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。-法律依据：《刑法》第二百六十四条盗窃公私财物，数额较大的，或者多次盗窃、入户盗窃、携带凶器盗窃、扒窃的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。,回答
问无期徒刑减为有期徒刑是多少年,问题,专业回答,无期徒刑减为有期徒刑，实际执行的刑期不能少于十三年。根据《刑法》第七十八条第二款规定，减刑以后实际执行的刑期不能少于下列期限：(一)判处管制、拘役、有期徒刑的，不能少于原判刑期的二分之一；(二)判处无期徒刑的，不能少于十三年；(三)人民法院依照本法第五十条第二款规定限制减刑的死刑缓期执行的犯罪分子，缓期执行期满后依法减为无期徒刑的，不能少于二十五年，缓期执行期满后依法减为二十五年有期徒刑的，不能少于二十年。-法律依据：《刑法》第七十八条第二款减刑以后实际执行的刑期不能少于下列期限：(一)判处管制、拘役、有期徒刑的，不能少于原判刑期的二分之一；(二)判处无期徒刑的，不能少于十三年；(三)人民法院依照本法第五十条第二款规定限制减刑的死刑缓期执行的犯罪分子，缓期执行期满后依法减为无期徒刑的，不能少于二十五年，缓期执行期满后依法减为二十五年有期徒刑的，不能少于二十年。,回答
问300万全部退赃可判几年,问题,专业回答,贪污300万，依法判处十年以上有期徒刑、无期徒刑或者死刑，并处罚金或者没收财产，全部退赃的，可以从轻处罚。根据《最高人民法院、最高人民检察院关于办理贪污贿赂刑事案件适用法律若干问题的解释》第三条第一款规定，贪污或者受贿数额在三百万元以上的，应当认定为刑法第三百八十三条第一款规定的“数额特别巨大”，依法判处十年以上有期徒刑、无期徒刑或者死刑，并处罚金或者没收财产。第四条第二款规定，符合前款规定的情形，但具有自首，立功，如实供述自己罪行、真诚悔罪、积极退赃，或者避免、减少损害结果的发生等情节，不是必须立即执行的，可以判处死刑缓期二年执行。-法律依据：《最高人民法院、最高人民检察院关于办理贪污贿赂刑事案件适用法律若干问题的解释》第三条贪污或者受贿数额在三百万元以上的，应当认定为刑法第三百八十三条第一款规定的“数额特别巨大”，依法判处十年以上有期徒刑、无期徒刑或者死刑，并处罚金或者没收财产。《最高人民法院、最高人民检察院关于办理贪污贿赂刑事案件适用法律若干问题的解释》第四条贪污、受贿数额特别巨大，犯罪情节特别严重、社会影响特别恶劣、给国家和人民利益造成特别重大损失的，可以判处死刑。符合前款规定的情形，但具有自首，立功，如实供述自己罪行、真诚悔罪、积极退赃，或者避免、减少损害结果的发生等情节，不是必须立即执行的，可以判处死刑缓期二年执行。,回答
问污染环境罪是否适用缓刑,问题,专业回答,构成污染环境罪的犯罪分子符合条件的，适用缓刑。根据《刑法》第七十二条第一款规定，对于被判处拘役、三年以下有期徒刑的犯罪分子，同时符合下列条件的，可以宣告缓刑，对其中不满十八周岁的人、怀孕的妇女和已满七十五周岁的人，应当宣告缓刑：(一)犯罪情节较轻；(二)有悔罪表现；(三)没有再犯罪的危险；(四)宣告缓刑对所居住社区没有重大不良影响。-法律依据：《刑法》第七十二条第一款对于被判处拘役、三年以下有期徒刑的犯罪分子，同时符合下列条件的，可以宣告缓刑，对其中不满十八周岁的人、怀孕的妇女和已满七十五周岁的人，应当宣告缓刑：(一)犯罪情节较轻；(二)有悔罪表现；(三)没有再犯罪的危险；(四)宣告缓刑对所居住社区没有重大不良影响。,回答
问报复陷害罪构成要件,问题,专业回答,报复陷害罪的构成要件：1、本罪的主体是国家机关工作人员；2、本罪侵犯的客体是公民的民主权利和国家机关的正常活动；3、本罪在主观上是故意；4、本罪在客观上表现为滥用职权、假公济私，对控告人、申诉人、批评人、举报人实行报复陷害的行为。根据《刑法》第二百五十四条规定，国家机关工作人员滥用职权、假公济私，对控告人、申诉人、批评人、举报人实行报复陷害的，处二年以下有期徒刑或者拘役；情节严重的，处二年以上七年以下有期徒刑。-法律依据：《刑法》第二百五十四条国家机关工作人员滥用职权、假公济私，对控告人、申诉人、批评人、举报人实行报复陷害的，处二年以下有期徒刑或者拘役；情节严重的，处二年以上七年以下有期徒刑。,回答
问一般合同诈骗包括无效合同吗,问题,专业回答,一般合同诈骗包括无效合同。根据《刑法》第二百二十四条第一、二项规定，有下列情形之一，以非法占有为目的，在签订、履行合同过程中，骗取对方当事人财物，数额较大的，处三年以下有期徒刑或者拘役，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产：(一)以虚构的单位或者冒用他人名义签订合同的；(二)以伪造、变造、作废的票据或者其他虚假的产权证明作担保的。-法律依据：《刑法》第二百二十四条有下列情形之一，以非法占有为目的，在签订、履行合同过程中，骗取对方当事人财物，数额较大的，处三年以下有期徒刑或者拘役，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产：(一)以虚构的单位或者冒用他人名义签订合同的；(二)以伪造、变造、作废的票据或者其他虚假的产权证明作担保的；(三)没有实际履行能力，以先履行小额合同或者部分履行合同的方法，诱骗对方当事人继续签订和履行合同的。,回答
问轻伤一级的量刑标准,问题,专业回答,故意伤害他人造成受害人轻伤一级的，处三年以下有期徒刑、拘役或者管制。根据《刑法》第二百三十四条规定，故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。犯前款罪，致人重伤的，处三年以上十年以下有期徒刑；致人死亡或者以特别残忍手段致人重伤造成严重残疾的，处十年以上有期徒刑、无期徒刑或者死刑。本法另有规定的，依照规定。-法律依据：《刑法》第二百三十四条故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。犯前款罪，致人重伤的，处三年以上十年以下有期徒刑；致人死亡或者以特别残忍手段致人重伤造成严重残疾的，处十年以上有期徒刑、无期徒刑或者死刑。本法另有规定的，依照规定。,回答
问合同诈骗罪追诉标准,问题,专业回答,合同诈骗，数额在两万元以上的，应予立案追诉。根据《最高人民检察院、公安部关于公安机关管辖的刑事案件立案追诉标准的规定（二）》第七十七条规定，以非法占有为目的，在签订、履行合同过程中，骗取对方当事人财物，数额在二万元以上的，应予立案追诉。《刑法》第八十七条规定，犯罪经过下列期限不再追诉：(一)法定最高刑为不满五年有期徒刑的，经过五年；(二)法定最高刑为五年以上不满十年有期徒刑的，经过十年；(三)法定最高刑为十年以上有期徒刑的，经过十五年；(四)法定最高刑为无期徒刑、死刑的，经过二十年。如果二十年以后认为必须追诉的，须报请最高人民检察院核准。-法律依据：《最高人民检察院、公安部关于公安机关管辖的刑事案件立案追诉标准的规定（二）》第七十七条以非法占有为目的，在签订、履行合同过程中，骗取对方当事人财物，数额在二万元以上的，应予立案追诉。《刑法》第八十七条犯罪经过下列期限不再追诉：(一)法定最高刑为不满五年有期徒刑的，经过五年；(二)法定最高刑为五年以上不满十年有期徒刑的，经过十年；(三)法定最高刑为十年以上有期徒刑的，经过十五年；(四)法定最高刑为无期徒刑、死刑的，经过二十年。如果二十年以后认为必须追诉的，须报请最高人民检察院核准。,回答
问说服别人杀人犯罪有罪吗,问题,专业回答,说服别人杀人犯罪是教唆犯，是有罪的。根据《刑法》第二十五条规定，共同犯罪是指二人以上共同故意犯罪。二人以上共同过失犯罪，不以共同犯罪论处；应当负刑事责任的，按照他们所犯的罪分别处罚。第二十九条规定，教唆他人犯罪的，应当按照他在共同犯罪中所起的作用处罚。教唆不满十八周岁的人犯罪的，应当从重处罚。如果被教唆的人没有犯被教唆的罪，对于教唆犯，可以从轻或者减轻处罚。-法律依据：《刑法》第二十五条共同犯罪是指二人以上共同故意犯罪。二人以上共同过失犯罪，不以共同犯罪论处；应当负刑事责任的，按照他们所犯的罪分别处罚。第二十九条教唆他人犯罪的，应当按照他在共同犯罪中所起的作用处罚。教唆不满十八周岁的人犯罪的，应当从重处罚。如果被教唆的人没有犯被教唆的罪，对于教唆犯，可以从轻或者减轻处罚。,回答
问公安机关的立案有什么标准,问题,专业回答,根据《公安机关办理刑事案件程序规定》第一百七十八条规定，公安机关接受案件后，经审查，认为有犯罪事实需要追究刑事责任，且属于自己管辖的，经县级以上公安机关负责人批准，予以立案；认为没有犯罪事实，或者犯罪事实显著轻微不需要追究刑事责任，或者具有其他依法不追究刑事责任情形的，经县级以上公安机关负责人批准，不予立案。对有控告人的案件，决定不予立案的，公安机关应当制作不予立案通知书，并在三日以内送达控告人。决定不予立案后又发现新的事实或者证据，或者发现原认定事实错误，需要追究刑事责任的，应当及时立案处理。-法律依据：公安机关办理刑事案件程序规定第一百七十八条公安机关接受案件后，经审查，认为有犯罪事实需要追究刑事责任，且属于自己管辖的，经县级以上公安机关负责人批准，予以立案；认为没有犯罪事实，或者犯罪事实显著轻微不需要追究刑事责任，或者具有其他依法不追究刑事责任情形的，经县级以上公安机关负责人批准，不予立案。对有控告人的案件，决定不予立案的，公安机关应当制作不予立案通知书，并在三日以内送达控告人。决定不予立案后又发现新的事实或者证据，或者发现原认定事实错误，需要追究刑事责任的，应当及时立案处理。,回答
问收烟算受贿吗,问题,专业回答,国家工作人员利用职务上的便利收烟算受贿。根据《刑法》第三百八十五条规定，国家工作人员利用职务上的便利，索取他人财物的，或者非法收受他人财物，为他人谋取利益的，是受贿罪。国家工作人员在经济往来中，违反国家规定，收受各种名义的回扣、手续费，归个人所有的，以受贿论处。第三百八十八条规定，国家工作人员利用本人职权或者地位形成的便利条件，通过其他国家工作人员职务上的行为，为请托人谋取不正当利益，索取请托人财物或者收受请托人财物的，以受贿论处。-法律依据：《刑法》第三百八十五条国家工作人员利用职务上的便利，索取他人财物的，或者非法收受他人财物，为他人谋取利益的，是受贿罪。国家工作人员在经济往来中，违反国家规定，收受各种名义的回扣、手续费，归个人所有的，以受贿论处。第三百八十八条国家工作人员利用本人职权或者地位形成的便利条件，通过其他国家工作人员职务上的行为，为请托人谋取不正当利益，索取请托人财物或者收受请托人财物的，以受贿论处。,回答
问非法拘禁罪致人死亡怎么处理,问题,专业回答,非法拘禁罪致人死亡，处十年以上有期徒刑。使用暴力致人死亡的，处死刑、无期徒刑或者十年以上有期徒刑。根据《刑法》第二百三十八条第一、二款规定，非法拘禁他人或者以其他方法非法剥夺他人人身自由的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利。具有殴打、侮辱情节的，从重处罚。犯前款罪，致人重伤的，处三年以上十年以下有期徒刑；致人死亡的，处十年以上有期徒刑。使用暴力致人伤残、死亡的，依照本法第二百三十四条、第二百三十二条的规定定罪处罚。第二百三十二条规定，故意杀人的，处死刑、无期徒刑或者十年以上有期徒刑；情节较轻的，处三年以上十年以下有期徒刑。-法律依据：《刑法》第二百三十八条第一、二款非法拘禁他人或者以其他方法非法剥夺他人人身自由的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利。具有殴打、侮辱情节的，从重处罚。犯前款罪，致人重伤的，处三年以上十年以下有期徒刑；致人死亡的，处十年以上有期徒刑。使用暴力致人伤残、死亡的，依照本法第二百三十四条、第二百三十二条的规定定罪处罚。第二百三十二条故意杀人的，处死刑、无期徒刑或者十年以上有期徒刑；情节较轻的，处三年以上十年以下有期徒刑。,回答
问强制猥亵有犯罪中止吗,问题,专业回答,强制猥亵有犯罪中止。根据《刑法》第二十四条规定，在犯罪过程中，自动放弃犯罪或者自动有效地防止犯罪结果发生的，是犯罪中止。对于中止犯，没有造成损害的，应当免除处罚；造成损害的，应当减轻处罚。第二百三十七条规定，以暴力、胁迫或者其他方法强制猥亵他人或者侮辱妇女的，处五年以下有期徒刑或者拘役。聚众或者在公共场所当众犯前款罪的，或者有其他恶劣情节的，处五年以上有期徒刑。猥亵儿童的，处五年以下有期徒刑；有下列情形之一的，处五年以上有期徒刑：（一）猥亵儿童多人或者多次的；（二）聚众猥亵儿童的，或者在公共场所当众猥亵儿童，情节恶劣的；（三）造成儿童伤害或者其他严重后果的；（四）猥亵手段恶劣或者有其他恶劣情节的。-法律依据：《刑法》第二十四条在犯罪过程中，自动放弃犯罪或者自动有效地防止犯罪结果发生的，是犯罪中止。对于中止犯，没有造成损害的，应当免除处罚；造成损害的，应当减轻处罚。第二百三十七条以暴力、胁迫或者其他方法强制猥亵他人或者侮辱妇女的，处五年以下有期徒刑或者拘役。聚众或者在公共场所当众犯前款罪的，或者有其他恶劣情节的，处五年以上有期徒刑。猥亵儿童的，依照前两款的规定从重处罚。,回答
问侵占案告诉才处理吗,问题,专业回答,侵占罪属于告诉才处理的案件。根据《刑法》第二百七十条规定，将代为保管的他人财物非法占为己有，数额较大，拒不退还的，处二年以下有期徒刑、拘役或者罚金；数额巨大或者有其他严重情节的，处二年以上五年以下有期徒刑，并处罚金。将他人的遗忘物或者埋藏物非法占为己有，数额较大，拒不交出的，依照前款的规定处罚。本条罪，告诉的才处理。-法律依据：《刑法》第二百七十条将代为保管的他人财物非法占为己有，数额较大，拒不退还的，处二年以下有期徒刑、拘役或者罚金；数额巨大或者有其他严重情节的，处二年以上五年以下有期徒刑，并处罚金。将他人的遗忘物或者埋藏物非法占为己有，数额较大，拒不交出的，依照前款的规定处罚。本条罪，告诉的才处理。,回答
问电信诈骗50万追赃了怎么处罚,问题,专业回答,电信诈骗50万属于数额特别巨大，追赃后，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。根据《刑法》第二百六十六条规定，诈骗公私财物，数额较大的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。本法另有规定的，依照规定。-法律依据：《刑法》第二百六十六条诈骗公私财物，数额较大的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。本法另有规定的，依照规定。,回答
问触犯遗弃罪判几年,问题,专业回答,触犯遗弃罪，对行为人处五年以下有期徒刑、拘役或者管制。遗弃情节恶劣是指：由于遗弃而致被害人重伤、死亡的；被害人因被遗弃而生活无着，流离失所，被迫沿街乞讨的；因遗弃而使被害人走投无路被迫自杀的；等等。根据《刑法》第二百六十一条规定，对于年老、年幼、患病或者其他没有独立生活能力的人，负有扶养义务而拒绝扶养，情节恶劣的，处五年以下有期徒刑、拘役或者管制。-法律依据：《刑法》第二百六十一条对于年老、年幼、患病或者其他没有独立生活能力的人，负有扶养义务而拒绝扶养，情节恶劣的，处五年以下有期徒刑、拘役或者管制。,回答
问胁从犯如何处罚,问题,专业回答,对胁从犯应当按照他的犯罪情节减轻处罚或者免除处罚。胁从犯虽然参与了共同犯罪活动，但是受某种外来的力而被迫参加的，或者是因受蒙蔽而参与了犯罪，而且在共同犯罪中所起的作用比较小，所以可以减轻处罚或者免除处罚。根据《刑法》第二十五条规定，共同犯罪是指二人以上共同故意犯罪。二人以上共同过失犯罪，不以共同犯罪论处；应当负刑事责任的，按照他们所犯的罪分别处罚。第二十八条规定，对于被胁迫参加犯罪的，应当按照他的犯罪情节减轻处罚或者免除处罚。-法律依据：《刑法》第二十五条共同犯罪是指二人以上共同故意犯罪。二人以上共同过失犯罪，不以共同犯罪论处；应当负刑事责任的，按照他们所犯的罪分别处罚。第二十八条对于被胁迫参加犯罪的，应当按照他的犯罪情节减轻处罚或者免除处罚。,回答
问群殴致人轻伤如何定罪,问题,专业回答,群殴致人轻伤的，涉嫌构成故意伤害罪；聚众斗殴致人轻伤的，以聚众斗殴罪定罪处罚。根据《刑法》第二百三十四条第一款规定，故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。第二百九十二条第一款规定，聚众斗殴的，对首要分子和其他积极参加的，处三年以下有期徒刑、拘役或者管制；有下列情形之一的，对首要分子和其他积极参加的，处三年以上十年以下有期徒刑：(一)多次聚众斗殴的；(二)聚众斗殴人数多，规模大，社会影响恶劣的；(三)在公共场所或者交通要道聚众斗殴，造成社会秩序严重混乱的；(四)持械聚众斗殴的。-法律依据：《刑法》第二百三十四条故意伤害他人身体的，处三年以下有期徒刑、拘役或者管制。《刑法》第二百九十二条聚众斗殴的，对首要分子和其他积极参加的，处三年以下有期徒刑、拘役或者管制；有下列情形之一的，对首要分子和其他积极参加的，处三年以上十年以下有期徒刑：(一)多次聚众斗殴的；(二)聚众斗殴人数多，规模大，社会影响恶劣的；(三)在公共场所或者交通要道聚众斗殴，造成社会秩序严重混乱的；(四)持械聚众斗殴的。,回答
问盗窃他人遗忘物是否算犯罪,问题,专业回答,盗窃他人遗忘物，拒不交出的，属于犯罪。根据《刑法》第二百七十条规定，将代为保管的他人财物非法占为己有，数额较大，拒不退还的，处二年以下有期徒刑、拘役或者罚金；数额巨大或者有其他严重情节的，处二年以上五年以下有期徒刑，并处罚金。将他人的遗忘物或者埋藏物非法占为己有，数额较大，拒不交出的，依照前款的规定处罚。本条罪，告诉的才处理。-法律依据：《刑法》第二百七十条将代为保管的他人财物非法占为己有，数额较大，拒不退还的，处二年以下有期徒刑、拘役或者罚金；数额巨大或者有其他严重情节的，处二年以上五年以下有期徒刑，并处罚金。将他人的遗忘物或者埋藏物非法占为己有，数额较大，拒不交出的，依照前款的规定处罚。本条罪，告诉的才处理。,回答
问盗窃博物馆怎么量刑,问题,专业回答,盗窃博物馆馆藏，根据情节轻重，对行为人处无期徒刑、有期徒刑、拘役或者管制，并处没收财产或者罚金，或者单处罚金。根据《刑法》第二百六十四条规定，盗窃公私财物，数额较大的，或者多次盗窃、入户盗窃、携带凶器盗窃、扒窃的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。-法律依据：《刑法》第二百六十四条盗窃公私财物，数额较大的，或者多次盗窃、入户盗窃、携带凶器盗窃、扒窃的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。,回答
问重婚罪的过错方应负怎样的法律责任,问题,专业回答,重婚罪的过错方应当承担二年以下有期徒刑或者拘役。重婚罪包括以下情形：1、与配偶登记结婚，与他人又登记结婚而重婚；2、与原配偶登记结婚，与他人没有登记却以夫妻关系同居生活而重婚；3、没有配偶，但明知对方有配偶而与其登记结婚或以夫妻关系同居而重婚。根据《刑法》第二百五十八条规定，有配偶而重婚的，或者明知他人有配偶而与之结婚的，处二年以下有期徒刑或者拘役。-法律依据：《刑法》第二百五十八条有配偶而重婚的，或者明知他人有配偶而与之结婚的，处二年以下有期徒刑或者拘役。,回答
问检察院不批捕公安取保候审还会到法院吗,问题,专业回答,检察院不批捕，公安取保候审的，公安机关侦查后，人民检察院作出起诉决定的，案件会移送到人民法院。根据《刑事诉讼法》第一百六十二条第一款规定，公安机关侦查终结的案件，应当做到犯罪事实清楚，证据确实、充分，并且写出起诉意见书，连同案卷材料、证据一并移送同级人民检察院审查决定；同时将案件移送情况告知犯罪嫌疑人及其辩护律师。第一百七十六条第一款规定，人民检察院认为犯罪嫌疑人的犯罪事实已经查清，证据确实、充分，依法应当追究刑事责任的，应当作出起诉决定，按照审判管辖的规定，向人民法院提起公诉，并将案卷材料、证据移送人民法院。-法律依据：《刑事诉讼法》第一百六十二条第一款公安机关侦查终结的案件，应当做到犯罪事实清楚，证据确实、充分，并且写出起诉意见书，连同案卷材料、证据一并移送同级人民检察院审查决定；同时将案件移送情况告知犯罪嫌疑人及其辩护律师。第一百七十六条第一款人民检察院认为犯罪嫌疑人的犯罪事实已经查清，证据确实、充分，依法应当追究刑事责任的，应当作出起诉决定，按照审判管辖的规定，向人民法院提起公诉，并将案卷材料、证据移送人民法院。,回答
