question,question_tag,property,answer,answer_tag
问出车祸了要扣分吗,问题,专业回答,出车祸不是一定扣分的。扣分只是驾驶人违反道路交通安全的相关法律规定才会扣分。如果驾驶人属于正常驾驶机动车，因此发生的车祸是不要扣分，但如果是违法开车的，则出车祸需要扣分。《机动车驾驶证申领和使用规定》（公安部令第139号）第六十五条规定，道路交通安全违法行为累积记分周期（即记分周期）为12个月，满分为12分，从机动车驾驶证初次领取之日起计算。依据道路交通安全违法行为的严重程度，一次记分的分值为：12分、6分、3分、2分、1分五种。-法律依据：机动车驾驶证申领和使用规定第六十五条道路交通安全违法行为累积记分周期（即记分周期）为12个月，满分为12分，从机动车驾驶证初次领取之日起计算。依据道路交通安全违法行为的严重程度，一次记分的分值为：12分、6分、3分、2分、1分五种。,回答
问国道限速多少怎么处罚,问题,专业回答,国道每个路段限速都不一样。1、超过规定时速50%以下扣3分罚款200元；2、超过规定时速50%以上80%以下扣6分罚款200元；3、超过规定时速80%以上100%以下罚款500扣12分；4、超过规定时速100%以上罚款1000元可吊销驾照。《道路交通安全法》第九十九条第一款第四项、第二款规定，机动车行驶超过规定时速百分之五十的，由公安机关交通管理部门处二百元以上二千元以下罚款。行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。-法律依据：中华人民共和国道路交通安全法第九十九条有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；（三）造成交通事故后逃逸，尚不构成犯罪的；（四）机动车行驶超过规定时速百分之五十的；（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；（六）违反交通管制的规定强行通行，不听劝阻的；（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。,回答
问非机动车逆行交通事故责任怎么认定,问题,专业回答,一般来说，没有特殊情况的，非机动车逆向行驶应当负主要责任。非机动车逆向行驶属于违章行驶行为，且是造成交通事故的主要原因，所以要负担主要责任。但是具体的责任划分还需要交警结合现场勘查之后才能认定。《道路交通安全法》第七十三条规定，公安机关交通管理部门应当根据交通事故现场勘验、检查、调查情况和有关的检验、鉴定结论，及时制作交通事故认定书，作为处理交通事故的证据。交通事故认定书应当载明交通事故的基本事实、成因和当事人的责任，并送达当事人。-法律依据：《道路交通安全法》第七十三条公安机关交通管理部门应当根据交通事故现场勘验、检查、调查情况和有关的检验、鉴定结论，及时制作交通事故认定书，作为处理交通事故的证据。交通事故认定书应当载明交通事故的基本事实、成因和当事人的责任，并送达当事人。,回答
问饮酒醉酒驾驶营运车辆如何处罚,问题,专业回答,饮酒醉酒驾驶营运车辆的处罚：饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证；醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任。《道路交通安全法》第九十一条第四、五款规定，饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。-法律依据：中华人民共和国道路交通安全法第九十一条饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。,回答
问闯红灯扣多少分,问题,专业回答,一般情况驾驶机动车违反道路交通信号灯通行的，一次记6分。但也不是所有情况闯红灯都会被扣掉6分。若出现直行道左转等路口违法，属于违反禁令标志的，记3分。同时被摄像头记录下来的闯红灯行为只进行200元罚款，不计分。《道路交通安全违法行为记分分值》第二条第一款第二项规定，驾驶机动车违反道路交通信号灯通行的，一次记6分。第三条第一款第八项规定，驾驶机动车违反禁令标志、禁止标线指示的，一次记3分。-法律依据：《道路交通安全违法行为记分分值》第二条机动车驾驶人有下列违法行为之一，一次记6分：（一）机动车驾驶证被暂扣期间驾驶机动车的；（二）驾驶机动车违反道路交通信号灯通行的；（三）驾驶营运客车（不包括公共汽车）、校车载人超过核定人数未达20%的，或者驾驶其他载客汽车载人超过核定人数20%以上的；（四）驾驶中型以上载客载货汽车、校车、危险物品运输车辆在高速公路、城市快速路上行驶超过规定时速未达20%的；（五）驾驶中型以上载客载货汽车、校车、危险物品运输车辆在高速公路、城市快速路以外的道路上行驶或者驾驶其他机动车行驶超过规定时速20%以上未达到50%的；（六）驾驶货车载物超过核定载质量30%以上或者违反规定载客的。,回答
问无证驾驶怎么处理,问题,专业回答,无证驾驶的处罚：未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的，由公安机关交通管理部门处二百元以上二千元以下罚款；可以并处十五日以下拘留。《道路交通安全法》第九十九条第一款第一项、第二款规定，未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的，由公安机关交通管理部门处二百元以上二千元以下罚款。行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。-法律依据：《道路交通安全法》第九十九条有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：（一）未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的；（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；（三）造成交通事故后逃逸，尚不构成犯罪的；（四）机动车行驶超过规定时速百分之五十的；（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；（六）违反交通管制的规定强行通行，不听劝阻的；（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。,回答
问怎么算交通事故死亡赔偿金,问题,专业回答,交通事故死亡赔偿金的计算：死亡赔偿金按照受诉法院所在地上一年度城镇居民人均可支配收入或者农村居民人均纯收入标准，按二十年计算。但六十周岁以上的，年龄每增加一岁减少一年；七十五周岁以上的，按五年计算。《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》，死亡赔偿金按照受诉法院所在地上一年度城镇居民人均可支配收入或者农村居民人均纯收入标准，按二十年计算。但六十周岁以上的，年龄每增加一岁减少一年；七十五周岁以上的，按五年计算。-法律依据：《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十五条死亡赔偿金按照受诉法院所在地上一年度城镇居民人均可支配收入或者农村居民人均纯收入标准，按二十年计算。但六十周岁以上的，年龄每增加一岁减少一年；七十五周岁以上的，按五年计算。,回答
问交警扣车期限规定是多久,问题,专业回答,一般来说扣车期限最长不会超过两个月。只有在交通警察为了搜集证据的情况下，才能扣留车辆。一般交警会在事故现场调查结束之日三日内委托鉴定。检验、鉴定的期限不会超过20日，超过的应当报上一级公安部门批准，最长不超过60日。《道路交通事故处理程序规定》第三十九条第一、二、三款规定，因收集证据的需要，公安机关交通管理部门可以扣留事故车辆，并开具行政强制措施凭证。扣留的车辆应当妥善保管。公安机关交通管理部门不得扣留事故车辆所载货物。对所载货物在核实重量、体积及货物损失后，通知机动车驾驶人或者货物所有人自行处理。-法律依据：《道路交通事故处理程序规定》第三十九条因收集证据的需要，公安机关交通管理部门可以扣留事故车辆，并开具行政强制措施凭证。扣留的车辆应当妥善保管。公安机关交通管理部门不得扣留事故车辆所载货物。对所载货物在核实重量、体积及货物损失后，通知机动车驾驶人或者货物所有人自行处理。无法通知当事人或者当事人不自行处理的，按照《公安机关办理行政案件程序规定》的有关规定办理。严禁公安机关交通管理部门指定停车场停放扣留的事故车辆。,回答
问刑事自诉案件第一审程序有哪些,问题,专业回答,刑事自诉案件第一审程序有：1、立案。立案一般源于被害人的控告、犯罪人的自首、单位或个人的举报等；2、侦查。侦查，是指公安机关、人民检察院依法进行的专门调查工作和与案件有关的强制性措施；3、审查起诉。人民检察院对侦查终结的自诉案件进行审查，决定是否将该案件提起自诉。《中华人民共和国刑事诉讼法》第二百一十二条规定，人民法院对自诉案件，可以进行调解；自诉人在宣告判决前，可以同被告人自行和解或者撤回自诉。本法第二百一十条第三项规定的案件不适用调解。人民法院审理自诉案件的期限，被告人被羁押的，适用本法第二百零八条第一款、第二款的规定；未被羁押的，应当在受理后六个月以内宣判。-法律依据：《中华人民共和国刑事诉讼法》第二百一十二条人民法院对自诉案件，可以进行调解；自诉人在宣告判决前，可以同被告人自行和解或者撤回自诉。本法第二百一十条第三项规定的案件不适用调解。人民法院审理自诉案件的期限，被告人被羁押的，适用本法第二百零八条第一款、第二款的规定；未被羁押的，应当在受理后六个月以内宣判。,回答
问医疗犯罪是怎么认定的,问题,专业回答,医疗事故犯罪的认定：1、客体是医疗单位的工作秩序，以及公民的生命健康权利；2、客观方面表现为严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的行为；3、主体为实施了违章医疗行为的医务人员；4、主观方面为过失。《中华人民共和国刑法》第三百三十五条规定，医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的，处三年以下有期徒刑或者拘役。-法律依据：《中华人民共和国刑法》第三百三十五条医务人员由于严重不负责任，造成就诊人死亡或者严重损害就诊人身体健康的，处三年以下有期徒刑或者拘役。,回答
问诈骗罪的数额认定怎么回事,问题,专业回答,诈骗罪的数额认定：1、数额较大标准：个人诈骗公私财物两千元以上的，属于数额较大；2、数额巨大标准：个人诈骗公私财物三万元以上的，属于数额巨大；3、数额特别巨大标准：个人诈骗公私财物二十万元以上的，属于诈骗数额特别巨大。《中华人民共和国刑法》第二百六十六条规定，诈骗公私财物，数额较大的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。本法另有规定的，依照规定。-法律依据：《中华人民共和国刑法》第二百六十六条诈骗公私财物，数额较大的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。本法另有规定的，依照规定。,回答
问名誉侵权管辖权如何确定,问题,专业回答,名誉侵权管辖权的确定：名誉权案件由侵权行为地或者被告住所地人民法院管辖，侵权行为地包括侵权行为实施地和侵权结果发生地。受侵权的公民、法人和其他组织的住所地，可以认定为侵权结果发生地。《中华人民共和国民事诉讼法》第二十八条规定，因侵权行为提起的诉讼，由侵权行为地或者被告住所地人民法院管辖。《最高人民法院关于适用《中华人民共和国民事诉讼法》的解释》第二十四条规定，民事诉讼法第二十八条规定的侵权行为地，包括侵权行为实施地、侵权结果发生地。-法律依据：《中华人民共和国民事诉讼法》第二十八条因侵权行为提起的诉讼，由侵权行为地或者被告住所地人民法院管辖。《最高人民法院关于适用《中华人民共和国民事诉讼法》的解释》第二十四条民事诉讼法第二十八条规定的侵权行为地，包括侵权行为实施地、侵权结果发生地。,回答
问非法行医罪最新量刑标准,问题,专业回答,根据《刑法》第三百三十六条规定，未取得医生执业资格的人非法行医，情节严重的，处三年以下有期徒刑、拘役或者管制，并处罚金或者单处罚金；严重损害就诊人身体健康的，处三年以上十年以下有期徒刑，并处罚金；造成就诊人死亡的，处十年以上有期徒刑，并处罚金。未取得医生执业资格的人擅自为他人进行节育复通手术、假节育手术、终止妊娠手术或者摘取宫内节育器，情节严重的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；严重损害就诊人身体健康的，处三年以上十年以下有期徒刑，并处罚金；造成就诊人死亡的，处十年以上有期徒刑，并处罚金。-法律依据：《刑法》第三百三十六条未取得医生执业资格的人非法行医，情节严重的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；严重损害就诊人身体健康的，处三年以上十年以下有期徒刑，并处罚金；造成就诊人死亡的，处十年以上有期徒刑，并处罚金。未取得医生执业资格的人擅自为他人进行节育复通手术、假节育手术、终止妊娠手术或者摘取宫内节育器，情节严重的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；严重损害就诊人身体健康的，处三年以上十年以下有期徒刑，并处罚金；造成就诊人死亡的，处十年以上有期徒刑，并处罚金。,回答
问网上开设赌场罪拘役缓刑可以吗,问题,专业回答,开设赌场罪判缓刑的问题，需要根据具体的案件的情况具体分析，具体的犯罪情节，犯罪分子的悔过表现来确定，悔过较好的，情节比较轻的，可以适用缓刑。《中华人民共和国刑法》第七十二条规定，对于被判处拘役、三年以下有期徒刑的犯罪分子，同时符合下列条件的，可以宣告缓刑，对其中不满十八周岁的人、怀孕的妇女和已满七十五周岁的人，应当宣告缓刑：（一）犯罪情节较轻；（二）有悔罪表现；（三）没有再犯罪的危险；（四）宣告缓刑对所居住社区没有重大不良影响。-法律依据：《中华人民共和国刑法》第七十二条对于被判处拘役、三年以下有期徒刑的犯罪分子，同时符合下列条件的，可以宣告缓刑，对其中不满十八周岁的人、怀孕的妇女和已满七十五周岁的人，应当宣告缓刑：（一）犯罪情节较轻；（二）有悔罪表现；（三）没有再犯罪的危险；（四）宣告缓刑对所居住社区没有重大不良影响。,回答
问交通事故保险公司赔偿的费用有哪些,问题,专业回答,发生交通事故，保险公司应当按照受害人实际的支出以及合理的费用进行赔偿，具体包括医疗费、伤残赔偿金、死亡赔偿金、被扶养人生活费等。根据2021年实施的《中华人民共和国民法典》第一千一百七十九条规定，侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。-法律依据：《中华人民共和国民法典》第一千一百七十九条侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。,回答
问交通事故对方定残保险赔偿标准是什么,问题,专业回答,交通事故对方定残保险赔偿标准【删根据《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十七条第一、二款规定，删】受害人遭受人身损害，因就医治疗支出的各项费用以及因误工减少的收入，包括医疗费、误工费、护理费、交通费、住宿费、住院伙食补助费、必要的营养费，赔偿义务人应当予以赔偿。受害人因伤致残的，其因增加生活上需要所支出的必要费用以及因丧失劳动能力导致的收入损失，包括残疾赔偿金、残疾辅助器具费、被扶养人生活费，以及因康复护理、继续治疗实际发生的必要的康复费、护理费、后续治疗费，赔偿义务人也应当予以赔偿。-法律依据：《中华人民共和国民法典》第一千一百七十九条侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡。,回答
问法律上规定什么是交通肇事逃逸,问题,专业回答,法律上规定，交通肇事逃逸，是指发生交通事故后，交通事故当事人为逃避法律追究，驾驶车辆或者遗弃车辆逃离交通事故现场的行为。构成条件主要有：1、肇事人知道自己造成了交通事故；2、主观上是为了逃避事故责任，逃避法律的追究；3、客观上实施了逃离事故现场，不向公安机关报案的行为。《中华人民共和国刑法》第一百三十三条规定，违反道路交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。-法律依据：《中华人民共和国刑法》第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。,回答
问醉酒驾驶致人身亡需承担全部责任吗,问题,专业回答,醉酒驾驶致人身亡承担的责任，需要看具体的事故责任划分，如果对方没有违法行为，则肇事方需要承担全部责任，如如果对方也有违法、违章行为的，则肇事方承担主责同等或者次要责任。但是不管责任如何，醉酒驾驶致人死亡，已经构成了交通肇事罪。《中华人民共和国刑法》第一百三十三条规定，违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。-法律依据：《中华人民共和国刑法》第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。,回答
问保险公司进行交通事故赔偿的标准有什么,问题,专业回答,交通事故保险公司理赔范围包括财产损失和人身伤亡。其中人身伤亡包括医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金。造成死亡的，还应当赔偿丧葬费和死亡赔偿金。根据2021年实施的《中华人民共和国民法典》第一千一百七十九条规定，侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。-法律依据：机动车交通事故责任强制保险条例第二十三条机动车交通事故责任强制保险在全国范围内实行统一的责任限额。责任限额分为死亡伤残赔偿限额、医疗费用赔偿限额、财产损失赔偿限额以及被保险人在道路交通事故中无责任的赔偿限额。机动车交通事故责任强制保险责任限额由国务院保险监督管理机构会同国务院公安部门、国务院卫生主管部门、国务院农业主管部门规定。,回答
问违章停车造交通事故怎样处理,问题,专业回答,违章停车造成交通事故的，如果是因为机动车占道违停，导致事故发生的，机动车一方肯定要承担一定的责任。事故发生后，当事人应当立即报警，由交警勘查现场后，做出事故责任认定书，然后按照责任划分的比例来进行赔偿。《道路交通安全法》第五十六条规定，机动车应当在规定地点停放。禁止在人行道上停放机动车；但是，依照本法第三十三条规定施划的停车泊位除外。在道路上临时停车的，不得妨碍其他车辆和行人通行。-法律依据：《道路交通安全法》第五十六条机动车应当在规定地点停放。禁止在人行道上停放机动车；但是，依照本法第三十三条规定施划的停车泊位除外。在道路上临时停车的，不得妨碍其他车辆和行人通行。,回答
问交通事故法医鉴定程序是怎样的,问题,专业回答,交通事故法医鉴定程序：1、交通事故的伤者在治疗终结后三到六个月后向有资质的司法鉴定机构申请鉴定，申请部门可以是伤者委托的律师事务所，也可以是伤者本人。2、鉴定时伤者应携带入院记录；出院记录；出院小结；病历本；疾病诊断证明书等鉴定需要的材料。《道路交通事故处理程序规定》第二十八条规定，交通警察调查道路交通事故时，应当合法、及时、客观、全面地收集证据。第三十一条规定，道路交通事故造成人员死亡的，应当经急救、医疗人员或者法医确认，并由具备资质的医疗机构出具死亡证明。尸体应当存放在殡葬服务单位或者医疗机构等有停尸条件的场所。-法律依据：《道路交通事故处理程序规定》第二十八条交通警察调查道路交通事故时，应当合法、及时、客观、全面地收集证据。第三十一条道路交通事故造成人员死亡的，应当经急救、医疗人员或者法医确认，并由具备资质的医疗机构出具死亡证明。尸体应当存放在殡葬服务单位或者医疗机构等有停尸条件的场所。,回答
问交通事故对方全责营养费如何赔付,问题,专业回答,交通事故对方全责，营养费的赔付需要根据受害人伤残情况参照医疗机构的意见，最后确定具体费用数额。一般需要通过鉴定确定营养期，根据每天营养费标准乘以营养期即为对方应当赔付的营养费。2021年1月1日生效的《民法典》第一千一百七十九条规定，侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。-法律依据：《民法典》第一千一百七十九条侵害他人造成人身损害的，应当赔偿医疗费、护理费、交通费、营养费、住院伙食补助费等为治疗和康复支出的合理费用，以及因误工减少的收入。造成残疾的，还应当赔偿辅助器具费和残疾赔偿金；造成死亡的，还应当赔偿丧葬费和死亡赔偿金。,回答
问交通事故对方全责起诉材料有哪些,问题,专业回答,交通事故对方全责起诉材料包括：交警部分出具的事故责任认定书，原告身份证、户口本、被告行车证、驾驶证，如果对方是单位的，还要提交工商登记。再就是提交住院病历、门诊病历、住院费发票、门诊发票、住院费用明细等。《民事诉讼法》第一百一十九条规定，起诉必须符合下列条件：（一）原告是与本案有直接利害的公民、法人和其他组织；（二）有明确的被告；（三）有具体的诉讼请求和事实、理由；（四）属于人民法院受理民事诉讼的范围和受诉人民法院管辖。-法律依据：中华人民共和国民事诉讼法第一百一十九条起诉必须符合下列条件：（一）原告是与本案有直接利害关系的公民、法人和其他组织；（二）有明确的被告；（三）有具体的诉讼请求和事实、理由；（四）属于人民法院受理民事诉讼的范围和受诉人民法院管辖。,回答
问开车撞死人要判多少年,问题,专业回答,开车撞死人如果构成交通肇事罪的，一般会被判三年以下有期徒刑或拘役。还要考虑肇事者是否是否积极赔偿，有无被害人的谅解等，肇事方态度良好的，还有可能被判处缓刑。《刑法》第一百三十三条规定，违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。-法律依据：中华人民共和国刑法第一百三十三条违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。,回答
问交通事故认定标准是什么,问题,专业回答,交通事故的认定标准：行为责任原则如果当事人对某一起交通事故负有责任，则必定因其由行为引起，没有实施行为的当事人不负事故责任。因果关系原则，即哪些行为在事故中起作用，与事故有直接因果关系的行为才起作用。《道路交通事故处理程序规定》第三条规定，道路交通事故分为财产损失事故、伤人事故和死亡事故。财产损失事故是指造成财产损失，尚未造成人员伤亡的道路交通事故。伤人事故是指造成人员受伤，尚未造成人员死亡的道路交通事故。死亡事故是指造成人员死亡的道路交通事故。-法律依据：道路交通事故处理程序规定第三条道路交通事故分为财产损失事故、伤人事故和死亡事故。财产损失事故是指造成财产损失，尚未造成人员伤亡的道路交通事故。伤人事故是指造成人员受伤，尚未造成人员死亡的道路交通事故。死亡事故是指造成人员死亡的道路交通事故。,回答
问醉驾算工伤还是交通事故,问题,专业回答,醉驾算交通事故。上班途中醉驾不符合《工伤保险条例》的相关规定，无法认定为工伤。上下班途中可以认定为工伤的情形只有一种，就是看该职工是否是因工受伤。我国法律规定，醉酒或者吸毒的不得认定为工伤或者视同工伤。《刑法》第一百三十三条之一规定，在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：（一）追逐竞驶，情节恶劣的；（二）醉酒驾驶机动车的；（三）从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的；（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。-法律依据：《刑法》第一百三十三条之一在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：（一）追逐竞驶，情节恶劣的；（二）醉酒驾驶机动车的；（三）从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的；（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。,回答
问借用机动车发生事故时赔偿义务人如何确定,问题,专业回答,借用机动车发生事故时，赔偿义务人为实际使用该机动车的人。因租赁、借用等情形机动车所有人、管理人与使用人不是同一人时，发生交通事故造成损害，属于该机动车一方责任的，由机动车使用人承担赔偿责任；机动车所有人、管理人对损害的发生有过错的，承担相应的赔偿责任。2021年1月1日生效的《民法典》第一千二百零九条规定，因租赁、借用等情形机动车所有人、管理人与使用人不是同一人时，发生交通事故造成损害，属于该机动车一方责任的，由机动车使用人承担赔偿责任；机动车所有人、管理人对损害的发生有过错的，承担相应的赔偿责任。-法律依据：《民法典》第一千二百零九条因租赁、借用等情形机动车所有人、管理人与使用人不是同一人时，发生交通事故造成损害，属于该机动车一方责任的，由机动车使用人承担赔偿责任；机动车所有人、管理人对损害的发生有过错的，承担相应的赔偿责任。,回答
问在非道路上发生的交通事故算什么,问题,专业回答,在非道路上发生的交通事故，属于侵权损害。根据《道路交通安全法》的规定，车辆在道路以外通行时发生的事故，公安机关交通管理部门接到报案的，参照本法有关规定办理。如发生事故的一方当事人向公安交通管理部门报案，也可以参照道路交通安全法来进行处理。《道路交通安全法》第七十七条规定，车辆在道路以外通行时发生的事故，公安机关交通管理部门接到报案的，参照本法有关规定办理。-法律依据：《道路交通安全法》第七十七条车辆在道路以外通行时发生的事故，公安机关交通管理部门接到报案的，参照本法有关规定办理。,回答
问怎样确定交通事故伤残鉴定时间?,问题,专业回答,交通事故伤残鉴定时间一般是当事人治疗终结3个月至6个月以后，法律没有具体规定鉴定时间。但如果当事人伤情已稳定的，也可以提前根据医疗机构的建议向有资格的伤残鉴定机构评定伤残等级。当事人有固定物的，要先取出固定物后，才能做伤残鉴定。《公安机关办理伤害案件规定》第十八条规定，公安机关受理伤害案件后，应当在24小时内开具伤情鉴定委托书，告知被害人到指定的鉴定机构进行伤情鉴定。-法律依据：《公安机关办理伤害案件规定》第十八条公安机关受理伤害案件后，应当在24小时内开具伤情鉴定委托书，告知被害人到指定的鉴定机构进行伤情鉴定。,回答
问合同只有一份有效吗?,问题,专业回答,合同只有一份有效，前提是该合同必须依法成立。根据2021年实施的《民法典》第一百四十三条规定，具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。第五百零二条第一款规定，依法成立的合同，自成立时生效，但是法律另有规定或者当事人另有约定的除外。-法律依据：《民法典》第一百四十三条具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。《民法典》第五百零二条依法成立的合同，自成立时生效，但是法律另有规定或者当事人另有约定的除外。,回答
问违约责任的承担方式包括哪些?,问题,专业回答,违约责任的承担方式包括继续履行、采取补救措施、赔偿损失、定金罚则、支付违约金等等。根据2021年实施的《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百八十八条规定，当事人既约定违约金，又约定定金的，一方违约时，对方可以选择适用违约金或者定金条款。-法律依据：《民法典》第五百七十七条当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百八十八条当事人既约定违约金，又约定定金的，一方违约时，对方可以选择适用违约金或者定金条款。,回答
