question,question_tag,property,answer,answer_tag
问贷款离婚房产过户要什么手续的,问题,专业回答,贷款离婚房产过户要以下手续：1、身份证；2、离婚证明材料；3、房产证；4、房产权登记申请书；5、房产买卖契约；6、房产买卖申请审批表。双方对夫妻共同财产中的房屋价值及归属无法达成协议时，人民法院按以下情形分别处理：（一）双方均主张房屋所有权并且同意竞价取得的，应当准许；（二）一方主张房屋所有权的，由评估机构按市场价格对房屋作出评估，取得房屋所有权的一方应当给予另一方相应的补偿；（三）双方均不主张房屋所有权的，根据当事人的申请拍卖房屋，就所得价款进行分割。-法律依据：最高人民法院关于适用〈中华人民共和国民法典〉婚姻家庭编的解释（一）第七十六条双方对夫妻共同财产中的房屋价值及归属无法达成协议时，人民法院按以下情形分别处理：（一）双方均主张房屋所有权并且同意竞价取得的，应当准许；（二）一方主张房屋所有权的，由评估机构按市场价格对房屋作出评估，取得房屋所有权的一方应当给予另一方相应的补偿；（三）双方均不主张房屋所有权的，根据当事人的申请拍卖、变卖房屋，就所得价款进行分割。,回答
问如何应对承租人拒不返还房屋的行为,问题,专业回答,应对承租人拒不返还房屋的行为，可以通过到人民法院提起诉讼的方式解决。如果合同中约定了争议解决方式为仲裁，且仲裁条款有效，那么也可以通过申请仲裁的方式解决纠纷。根据《民事诉讼法》第一百二十条的规定，起诉应当向人民法院递交起诉状，并按照被告人数提出副本。书写起诉状确有困难的，可以口头起诉，由人民法院记入笔录，并告知对方当事人。根据2021年生效的《民法典》第七百三十三条的规定，租赁期限届满，承租人应当返还租赁物。返还的租赁物应当符合按照约定或者根据租赁物的性质使用后的状态。-法律依据：《民事诉讼法》第一百二十条起诉应当向人民法院递交起诉状，并按照被告人数提出副本。书写起诉状确有困难的，可以口头起诉，由人民法院记入笔录，并告知对方当事人。《民法典》第七百三十三条租赁期限届满，承租人应当返还租赁物。返还的租赁物应当符合按照约定或者根据租赁物的性质使用后的状态。,回答
问房屋质量保证年限是怎么计算的,问题,专业回答,房屋质量保证年限的计算是从竣工验收合格之日起计算。根据《建设工程质量管理条例》第四十条第一款的规定，具体各部分的保质期如下：1、基础设施工程、房屋建筑的地基基础工程和主体结构工程，为设计文件规定的该工程的合理使用年限；2、屋面防水工程、有防水要求的卫生间、房间和外墙面的防渗漏，为5年；3、供热与供冷系统，为2个采暖期、供冷期4、电气管线、给排水管道、设备安装和装修工程，为2年。《城市房地产开发经营管理条例》第三十条第二款规定，住宅质量保证书应当列明工程质量监督单位核验的质量等级、保修范围、保修期和保修单位等内容。房地产开发企业应当按照住宅质量保证书的约定，承担商品房保修责任。-法律依据：建设工程质量管理条例第四十条在正常使用条件下，建设工程的最低保修期限为：（一）基础设施工程、房屋建筑的地基基础工程和主体结构工程，为设计文件规定的该工程的合理使用年限；（二）屋面防水工程、有防水要求的卫生间、房间和外墙面的防渗漏，为5年；（三）供热与供冷系统，为2个采暖期、供冷期（四）电气管线、给排水管道、设备安装和装修工程，为2年。城市房地产开发经营管理条例第三十条住宅质量保证书应当列明工程质量监督单位核验的质量等级、保修范围、保修期和保修单位等内容。房地产开发企业应当按照住宅质量保证书的约定，承担商品房保修责任。,回答
问在怎样的情况下承租人才可以把房屋转租,问题,专业回答,在征得出租人的同意下，承租人可以把房屋转租。根据2021年生效的《民法典》第七百一十六条的规定，承租人经出租人同意，可以将租赁物转租给第三人。承租人转租的，承租人与出租人之间的租赁合同继续有效；第三人造成租赁物损失的，承租人应当赔偿损失。承租人未经出租人同意转租的，出租人可以解除合同。第七百一十八条规定，出租人知道或者应当知道承租人转租，但是在六个月内未提出异议的，视为出租人同意转租。-法律依据：《民法典》第七百一十六条承租人经出租人同意，可以将租赁物转租给第三人。承租人转租的，承租人与出租人之间的租赁合同继续有效；第三人造成租赁物损失的，承租人应当赔偿损失。承租人未经出租人同意转租的，出租人可以解除合同。《民法典》第七百一十八条出租人知道或者应当知道承租人转租，但是在六个月内未提出异议的，视为出租人同意转租。,回答
问房子没成交也要付中介费吗,问题,专业回答,房子没成交，不用付中介费。但是中介为促成交易的必要支出，在中介合同有约定的情形下，应当支付。根据2021年生效的《民法典》第九百六十四条的规定，中介人未促成合同成立的，不得请求支付报酬；但是，可以按照约定请求委托人支付从事中介活动支出的必要费用。第九百六十五条规定，委托人在接受中介人的服务后，利用中介人提供的交易机会或者媒介服务，绕开中介人直接订立合同的，应当向中介人支付报酬。-法律依据：《民法典》第九百六十四条中介人未促成合同成立的，不得请求支付报酬；但是，可以按照约定请求委托人支付从事中介活动支出的必要费用。《民法典》第九百六十五条委托人在接受中介人的服务后，利用中介人提供的交易机会或者媒介服务，绕开中介人直接订立合同的，应当向中介人支付报酬。,回答
问租房合同违约要怎么处理,问题,专业回答,租房合同违约的处理应视违约的具体情形而定。一般构成违约，可以要求承担继续履行合同、赔偿损失等违约责任。如符合解除合同的约定或者法律规定，可以解除合同，并要求赔偿损失。根据2021年生效的《民法典》第五百七十七条的规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条规定，当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。-法律依据：《民法典》第五百七十七条当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。,回答
问承租人不按期交纳房租时如何处理,问题,专业回答,承租人不按期交纳房租时，出租人可以先催缴，要求其在合理期限内支付租金。如果逾期交纳，则可以解除房屋租赁合同，并要求赔偿损失。根据2021年生效的《民法典》第七百二十一条的规定，承租人应当按照约定的期限支付租金。对支付租金的期限没有约定或者约定不明确，依据本法第五百一十条的规定仍不能确定，租赁期限不满一年的，应当在租赁期限届满时支付；租赁期限一年以上的，应当在每届满一年时支付，剩余期限不满一年的，应当在租赁期限届满时支付。第七百二十二条规定，承租人无正当理由未支付或者迟延支付租金的，出租人可以请求承租人在合理期限内支付；承租人逾期不支付的，出租人可以解除合同。-法律依据：《民法典》第七百二十一条承租人应当按照约定的期限支付租金。对支付租金的期限没有约定或者约定不明确，依据本法第五百一十条的规定仍不能确定，租赁期限不满一年的，应当在租赁期限届满时支付；租赁期限一年以上的，应当在每届满一年时支付，剩余期限不满一年的，应当在租赁期限届满时支付。《民法典》第七百二十二条承租人无正当理由未支付或者迟延支付租金的，出租人可以请求承租人在合理期限内支付；承租人逾期不支付的，出租人可以解除合同。,回答
问租房押金算违约金吗,问题,专业回答,租房押金一般属于违约金。但是一般缴纳了押金，且合同约定了违约金的情形下，押金会被扣除作为违约金。根据2021年生效的《民法典》第五百七十八条的规定，当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。第五百八十五条第一款规定，当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。-法律依据：《民法典》第五百七十八条当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。《民法典》第五百八十五条当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。,回答
问在我国回迁安置房是否可以买,问题,专业回答,在我国回迁安置房可以买，但是需在获得房屋产权证后才能买。根据《城市房地产管理法》第三十八条的规定，下列房地产，不得转让:（一）以出让方式取得土地使用权的，不符合本法第三十九条规定的条件的；（二）司法机关和行政机关依法裁定、决定查封或者以其他形式限制房地产权利的；（三）依法收回土地使用权的；（四）共有房地产，未经其他共有人书面同意的；（五）权属有争议的；（六）未依法登记领取权属证书的；（七）法律、行政法规规定禁止转让的其他情形。-法律依据：《城市房地产管理法》第三十八条下列房地产，不得转让（一）以出让方式取得土地使用权的，不符合本法第三十九条规定的条件的；（二）司法机关和行政机关依法裁定、决定查封或者以其他形式限制房地产权利的；（三）依法收回土地使用权的；（四）共有房地产，未经其他共有人书面同意的；（五）权属有争议的；（六）未依法登记领取权属证书的；（七）法律、行政法规规定禁止转让的其他情形。,回答
问集体土地使用证是否可以买卖呢,问题,专业回答,集体土地使用证不可以买卖。根据《土地管理法》第六十三条第三款、第四款的规定，通过出让等方式取得的集体经营性建设用地使用权可以转让、互换、出资、赠与或者抵押，但法律、行政法规另有规定或者土地所有权人、土地使用权人签订的书面合同另有约定的除外。集体经营性建设用地的出租，集体建设用地使用权的出让及其最高年限、转让、互换、出资、赠与、抵押等，参照同类用途的国有建设用地执行。具体办法由国务院制定。-法律依据：《土地管理法》第六十三条通过出让等方式取得的集体经营性建设用地使用权可以转让、互换、出资、赠与或者抵押，但法律、行政法规另有规定或者土地所有权人、土地使用权人签订的书面合同另有约定的除外。集体经营性建设用地的出租，集体建设用地使用权的出让及其最高年限、转让、互换、出资、赠与、抵押等，参照同类用途的国有建设用地执行。具体办法由国务院制定。,回答
问公有非居住房屋是否可以转租,问题,专业回答,公有非居住房屋在征得出租人的同意之后，可以转租。根据2021年生效的《民法典》第七百一十六条的规定，承租人经出租人同意，可以将租赁物转租给第三人。承租人转租的，承租人与出租人之间的租赁合同继续有效；第三人造成租赁物损失的，承租人应当赔偿损失。承租人未经出租人同意转租的，出租人可以解除合同。第七百一十八条规定，出租人知道或者应当知道承租人转租，但是在六个月内未提出异议的，视为出租人同意转租。-法律依据：《民法典》第七百一十六条承租人经出租人同意，可以将租赁物转租给第三人。承租人转租的，承租人与出租人之间的租赁合同继续有效；第三人造成租赁物损失的，承租人应当赔偿损失。承租人未经出租人同意转租的，出租人可以解除合同。《民法典》第七百一十八条出租人知道或者应当知道承租人转租，但是在六个月内未提出异议的，视为出租人同意转租。,回答
问长期房屋租赁合同书包括什么内容,问题,专业回答,《商品房屋租赁管理办法》第七条第一款规定，一般长期房屋租赁合同书应当包括的内容如下：1、房屋租赁当事人的姓名（名称）和住所；2、房屋的坐落、面积、结构、附属设施，家具和家电等室内设施状况；3、租金和押金数额、支付方式；4、租赁用途和房屋使用要求；5、房屋和室内设施的安全性能；6、租赁期限；7、房屋维修责任；8、物业服务、水、电、燃气等相关费用的缴纳；9、争议解决办法和违约责任；10、其他约定。-法律依据：《商品房屋租赁管理办法》第七条第一款（一）房屋租赁当事人的姓名（名称）和住所；（二）房屋的坐落、面积、结构、附属设施，家具和家电等室内设施状况；（三）租金和押金数额、支付方式；（四）租赁用途和房屋使用要求；（五）房屋和室内设施的安全性能；（六）租赁期限；（七）房屋维修责任；（八）物业服务、水、电、燃气等相关费用的缴纳；（九）争议解决办法和违约责任；（十）其他约定。,回答
问二手房交易中卖家提供哪些资料,问题,专业回答,二手房交易中卖家一般需要提供以下资料：1、房屋产权证；2、土地使用权证；3、身份证；4、如涉及经济适用房应提供审批资料。根据《中华人民共和国城市房地产管理法》第三十七条的规定，房地产转让，是指房地产权利人通过买卖、赠与或者其他合法方式将其房地产转移给他人的行为。第四十一条规定，房地产转让，应当签订书面转让合同，合同中应当载明土地使用权取得的方式。-法律依据：中华人民共和国城市房地产管理法第三十七条房地产转让，是指房地产权利人通过买卖、赠与或者其他合法方式将其房地产转移给他人的行为。中华人民共和国城市房地产管理法第四十一条房地产转让，应当签订书面转让合同，合同中应当载明土地使用权取得的方式。,回答
问厂房拆迁承租方是否能获得违约金,问题,专业回答,厂房拆迁承租方是否能获得违约金，应视具体的租赁合同内容而定。目前并没有明确的法律规定，出租方的房屋拆迁时，承租人能否获得违约金。在合同约定了拆迁解决方式时，按照合同约定处理。根据《商品房屋租赁管理办法》第七条第二款的规定，房屋租赁当事人应当在房屋租赁合同中约定房屋被征收或者拆迁时的处理办法。根据2021年生效的《民法典》第五百八十五条第一款的规定，当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。-法律依据：《商品房屋租赁管理办法》第七条第二款房屋租赁当事人应当在房屋租赁合同中约定房屋被征收或者拆迁时的处理办法。《民法典》第五百八十五条第一款当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。,回答
问违章房子强拆了如何解决,问题,专业回答,违章房子强拆了，在强拆程序不合法的情形下，可以提起行政诉讼。根据《行政诉讼法》第二条的规定，公民、法人或者其他组织认为行政机关和行政机关工作人员的行政行为侵犯其合法权益，有权依照本法向人民法院提起诉讼。前款所称行政行为，包括法律、法规、规章授权的组织作出的行政行为。根据《城乡规划法》第六十八条的规定，城乡规划主管部门作出责令停止建设或者限期拆除的决定后，当事人不停止建设或者逾期不拆除的，建设工程所在地县级以上地方人民政府可以责成有关部门采取查封施工现场、强制拆除等措施。-法律依据：行政诉讼法第二条公民、法人或者其他组织认为行政机关和行政机关工作人员的行政行为侵犯其合法权益，有权依照本法向人民法院提起诉讼。前款所称行政行为，包括法律、法规、规章授权的组织作出的行政行为。中华人民共和国城乡规划法第六十八条城乡规划主管部门作出责令停止建设或者限期拆除的决定后，当事人不停止建设或者逾期不拆除的，建设工程所在地县级以上地方人民政府可以责成有关部门采取查封施工现场、强制拆除等措施。,回答
问发生土地使用权租赁纠纷怎么办,问题,专业回答,发生土地使用权租赁纠纷，当事人可以通过协商的方式解决纠纷。除此以外也可以申请调解、提起诉讼或者申请仲裁。根据《民事诉讼法》第三条的规定，人民法院受理公民之间、法人之间、其他组织之间以及他们相互之间因财产关系和人身关系提起的民事诉讼，适用本法的规定。《仲裁法》第四条规定，当事人采用仲裁方式解决纠纷，应当双方自愿，达成仲裁协议。没有仲裁协议，一方申请仲裁的，仲裁委员会不予受理。-法律依据：《民事诉讼法》第三条人民法院受理公民之间、法人之间、其他组织之间以及他们相互之间因财产关系和人身关系提起的民事诉讼，适用本法的规定。《仲裁法》第四条当事人采用仲裁方式解决纠纷，应当双方自愿，达成仲裁协议。没有仲裁协议，一方申请仲裁的，仲裁委员会不予受理。,回答
问购房人能不能自己办理产权,问题,专业回答,购房人能自己办理产权证，但一般由开发商负责办理。具体以商品房买卖合同的约定为准。《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第十八条第一款规定，由于出卖人的原因，买受人在下列期限届满未能取得房屋权属证书的，除当事人有特殊约定外，出卖人应当承担违约责任：（一）商品房买卖合同约定的办理房屋所有权登记的期限；（二）商品房买卖合同的标的物为尚未建成房屋的，自房屋交付使用之日起90日；（三）商品房买卖合同的标的物为已竣工房屋的，自合同订立之日起90日。-法律依据：《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第十八条第一款由于出卖人的原因，买受人在下列期限届满未能取得房屋权属证书的，除当事人有特殊约定外，出卖人应当承担违约责任：（一）商品房买卖合同约定的办理房屋所有权登记的期限；（二）商品房买卖合同的标的物为尚未建成房屋的，自房屋交付使用之日起90日；（三）商品房买卖合同的标的物为已竣工房屋的，自合同订立之日起90日。,回答
问交房时如何验房,问题,专业回答,交房时如何验房，法律并没有明确规定。在实践中，可以从以下几点进行验房：1、房屋是否与合同约定一致；2、墙面、地面等部位是否有瑕疵；3、水管等是否可以正常使用；4、门窗是否完好。根据《城市房地产开发经营管理条例》第三十条第一款的规定，房地产开发企业应当在商品房交付使用时，向购买人提供住宅质量保证书和住宅使用说明书。第三十一条规定，商品房交付使用后，购买人认为主体结构质量不合格的，可以向工程质量监督单位申请重新核验。经核验，确属主体结构质量不合格的，购买人有权退房；给购买人造成损失的，房地产开发企业应当依法承担赔偿责任。-法律依据：《城市房地产开发经营管理条例》第三十条房地产开发企业应当在商品房交付使用时，向购买人提供住宅质量保证书和住宅使用说明书。《城市房地产开发经营管理条例》第三十一条商品房交付使用后，购买人认为主体结构质量不合格的，可以向工程质量监督单位申请重新核验。经核验，确属主体结构质量不合格的，购买人有权退房；给购买人造成损失的，房地产开发企业应当依法承担赔偿责任。,回答
问房屋过户时需要准备什么材料,问题,专业回答,房屋过户时一般需要准备以下材料：1、过户申请书；2、申请人的身份证明；3、房屋产权证；4、不动产权属来源证明材料、登记原因证明文件；5、与他人利害关系的说明材料。根据《不动产登记暂行条例》第二十条的规定，不动产登记机构应当自受理登记申请之日起30个工作日内办结不动产登记手续，法律另有规定的除外。第二十一条规定，登记事项自记载于不动产登记簿时完成登记。不动产登记机构完成登记，应当依法向申请人核发不动产权属证书或者登记证明。-法律依据：《不动产登记暂行条例》第二十条不动产登记机构应当自受理登记申请之日起30个工作日内办结不动产登记手续，法律另有规定的除外。《不动产登记暂行条例》第二十一条登记事项自记载于不动产登记簿时完成登记。不动产登记机构完成登记，应当依法向申请人核发不动产权属证书或者登记证明。,回答
问一房数租的如何解决,问题,专业回答,根据《最高人民法院关于审理城镇房屋租赁合同纠纷案件具体应用法律若干问题的解释》第六条第一款的规定，在租赁合同都有效的情形下，一房数租的按照下列顺序确定履行合同的承租人：1、已经合法占有租赁房屋的；2、已经办理登记备案手续的；3、合同成立在先的。根据2021年生效的《民法典》第七百零三条的规定，租赁合同是出租人将租赁物交付承租人使用、收益，承租人支付租金的合同。-法律依据：《最高人民法院关于审理城镇房屋租赁合同纠纷案件具体应用法律若干问题的解释》第六条第一款出租人就同一房屋订立数份租赁合同，在合同均有效的情况下，承租人均主张履行合同的，人民法院按照下列顺序确定履行合同的承租人：（一）已经合法占有租赁房屋的；（二）已经办理登记备案手续的；（三）合同成立在先的。《民法典》第七百零三条租赁合同是出租人将租赁物交付承租人使用、收益，承租人支付租金的合同。,回答
问签了合同如何退房,问题,专业回答,签了合同退房，需满足解除合同的约定条件或者法定条件。满足条件即可以通过发出解除通知或者到人民法院起诉的方式解除合同。如果双方经过协商，一致同意解除合同，则可以通过签订解除协议的方式退房。根据2021年生效的《民法典》第五百六十五条第一款的规定，当事人一方依法主张解除合同的，应当通知对方。合同自通知到达对方时解除；通知载明债务人在一定期限内不履行债务则合同自动解除，债务人在该期限内未履行债务的，合同自通知载明的期限届满时解除。对方对解除合同有异议的，任何一方当事人均可以请求人民法院或者仲裁机构确认解除行为的效力。-法律依据：中华人民共和国民法典第五百六十五条当事人一方依法主张解除合同的，应当通知对方。合同自通知到达对方时解除；通知载明债务人在一定期限内不履行债务则合同自动解除，债务人在该期限内未履行债务的，合同自通知载明的期限届满时解除。对方对解除合同有异议的，任何一方当事人均可以请求人民法院或者仲裁机构确认解除行为的效力。,回答
问自己租的房子可以转租吗,问题,专业回答,自己租的房子可以转租，但是在转租前需征得出租人的同意。根据2021年生效的《民法典》第七百一十六条的规定，承租人经出租人同意，可以将租赁物转租给第三人。承租人转租的，承租人与出租人之间的租赁合同继续有效；第三人造成租赁物损失的，承租人应当赔偿损失。承租人未经出租人同意转租的，出租人可以解除合同。第七百一十八条规定，出租人知道或者应当知道承租人转租，但是在六个月内未提出异议的，视为出租人同意转租。-法律依据：《民法典》第七百一十六条承租人经出租人同意，可以将租赁物转租给第三人。承租人转租的，承租人与出租人之间的租赁合同继续有效；第三人造成租赁物损失的，承租人应当赔偿损失。承租人未经出租人同意转租的，出租人可以解除合同。《民法典》第七百一十八条出租人知道或者应当知道承租人转租，但是在六个月内未提出异议的，视为出租人同意转租。,回答
问房屋调换后是否需要重新签订买卖合同,问题,专业回答,房屋调换后，需要重新签订买卖合同。根据《城市房地产开发经营管理条例》第二十七条的规定，商品房销售，当事人双方应当签订书面合同。合同应当载明商品房的建筑面积和使用面积、价格、交付日期、质量要求、物业管理方式以及双方的违约责任。第二十八条规定，房地产开发企业委托中介机构代理销售商品房的，应当向中介机构出具委托书。中介机构销售商品房时，应当向商品房购买人出示商品房的有关证明文件和商品房销售委托书。第二十九条规定，房地产开发项目转让和商品房销售价格，由当事人协商议定；但是，享受国家优惠政策的居民住宅价格，应当实行政府指导价或者政府定价。-法律依据：《城市房地产开发经营管理条例》第二十七条商品房销售，当事人双方应当签订书面合同。合同应当载明商品房的建筑面积和使用面积、价格、交付日期、质量要求、物业管理方式以及双方的违约责任。《城市房地产开发经营管理条例》第二十八条房地产开发企业委托中介机构代理销售商品房的，应当向中介机构出具委托书。中介机构销售商品房时，应当向商品房购买人出示商品房的有关证明文件和商品房销售委托书。《城市房地产开发经营管理条例》第二十九条房地产开发项目转让和商品房销售价格，由当事人协商议定；但是，享受国家优惠政策的居民住宅价格，应当实行政府指导价或者政府定价。,回答
问购房人在何种情况下有权选择退房,问题,专业回答,购房人有权选择退房的情形如下：1、开发商在催告后三个月内未交房；2、出现质量问题，房屋无法交付；3、交付后，存在主体结构质量问题；4、房屋的质量问题导致无法正常居住；5、开发商擅自将房屋抵押或出卖给第三人。《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第十二条规定，因房屋主体结构质量不合格不能交付使用，或者房屋交付使用后，房屋主体结构质量经核验确属不合格，买受人请求解除合同和赔偿损失的，应予支持。第十三条第一款规定，因房屋质量问题严重影响正常居住使用，买受人请求解除合同和赔偿损失的，应予支持。-法律依据：《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第十二条因房屋主体结构质量不合格不能交付使用，或者房屋交付使用后，房屋主体结构质量经核验确属不合格，买受人请求解除合同和赔偿损失的，应予支持。《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第十三条第一款因房屋质量问题严重影响正常居住使用，买受人请求解除合同和赔偿损失的，应予支持。,回答
问单方申请房屋登记的情形,问题,专业回答,《不动产登记暂行条例》第十四条第二款规定，单方申请房屋登记的情形如下：1、尚未登记的不动产首次申请登记的；2、继承、接受遗赠取得不动产权利的；3、人民法院、仲裁委员会生效的法律文书或者人民政府生效的决定等设立、变更、转让、消灭不动产权利的；4、权利人姓名、名称或者自然状况发生变化，申请变更登记的；5、不动产灭失或者权利人放弃不动产权利，申请注销登记的；6、申请更正登记或者异议登记的；7、法律、行政法规规定可以由当事人单方申请的其他情形。-法律依据：《不动产登记暂行条例》第十四条第二款属于下列情形之一的，可以由当事人单方申请：（一）尚未登记的不动产首次申请登记的；（二）继承、接受遗赠取得不动产权利的；（三）人民法院、仲裁委员会生效的法律文书或者人民政府生效的决定等设立、变更、转让、消灭不动产权利的；（四）权利人姓名、名称或者自然状况发生变化，申请变更登记的；（五）不动产灭失或者权利人放弃不动产权利，申请注销登记的；（六）申请更正登记或者异议登记的；（七）法律、行政法规规定可以由当事人单方申请的其他情形。,回答
问怎样进行不动产土地使用证过户,问题,专业回答,不动产土地使用证过户流程如下：1、向原土地登记机关提出办理变更登记的申请；2、提交土地使用权转让协议、土地使用权证等材料；3、审核材料，符合变更登记的，办理登记，颁发土地使用权证。《土地管理法实施条例》第六条第一款规定，依法改变土地所有权、使用权的，因依法转让地上建筑物、构筑物等附着物导致土地使用权转移的，必须向土地所在地的县级以上人民政府土地行政主管部门提出土地变更登记申请，由原土地登记机关依法进行土地所有权、使用权变更登记。土地所有权、使用权的变更，自变更登记之日起生效。-法律依据：《土地管理法实施条例》第六条第一款依法改变土地所有权、使用权的，因依法转让地上建筑物、构筑物等附着物导致土地使用权转移的，必须向土地所在地的县级以上人民政府土地行政主管部门提出土地变更登记申请，由原土地登记机关依法进行土地所有权、使用权变更登记。土地所有权、使用权的变更，自变更登记之日起生效。,回答
问出租的房屋漏水应该由谁负责,问题,专业回答,在一般情形下，出租的房屋漏水由出租人负责。但是如果是承租人的使用不当导致的漏水，则由承租人负责维修。另外，如果是相邻人侵权导致的漏水，则由侵权人承担责任。根据2021年生效的《民法典》第七百一十二条的规定，出租人应当履行租赁物的维修义务，但是当事人另有约定的除外。第七百一十三条规定，承租人在租赁物需要维修时可以请求出租人在合理期限内维修。出租人未履行维修义务的，承租人可以自行维修，维修费用由出租人负担。因维修租赁物影响承租人使用的，应当相应减少租金或者延长租期。因承租人的过错致使租赁物需要维修的，出租人不承担前款规定的维修义务。-法律依据：《民法典》第七百一十二条出租人应当履行租赁物的维修义务，但是当事人另有约定的除外。《民法典》第七百一十三条承租人在租赁物需要维修时可以请求出租人在合理期限内维修。出租人未履行维修义务的，承租人可以自行维修，维修费用由出租人负担。因维修租赁物影响承租人使用的，应当相应减少租金或者延长租期。因承租人的过错致使租赁物需要维修的，出租人不承担前款规定的维修义务。,回答
问农村占地补偿标准的规定是什么,问题,专业回答,农村占地补偿标准的法律规定如下：《土地管理法》第四十八条第二款、第三款规定，征收土地应当依法及时足额支付土地补偿费、安置补助费以及农村村民住宅、其他地上附着物和青苗等的补偿费用，并安排被征地农民的社会保障费用。征收农用地的土地补偿费、安置补助费标准由省、自治区、直辖市通过制定公布区片综合地价确定。制定区片综合地价应当综合考虑土地原用途、土地资源条件、土地产值、土地区位、土地供求关系、人口以及经济社会发展水平等因素，并至少每三年调整或者重新公布一次。-法律依据：《土地管理法》第四十八条第二款、第三款规定，征收土地应当依法及时足额支付土地补偿费、安置补助费以及农村村民住宅、其他地上附着物和青苗等的补偿费用，并安排被征地农民的社会保障费用。征收农用地的土地补偿费、安置补助费标准由省、自治区、直辖市通过制定公布区片综合地价确定。制定区片综合地价应当综合考虑土地原用途、土地资源条件、土地产值、土地区位、土地供求关系、人口以及经济社会发展水平等因素，并至少每三年调整或者重新公布一次。,回答
问交房时，开发商应出具哪些材料,问题,专业回答,根据《城市房地产开发经营管理条例》第三十条第一款的规定，交房时，开发商应出具以下材料：1、住宅质量保证书；2、住宅使用说明书；3、住宅交付使用许可证；4、房屋公用部位建筑面积说明；5、房屋建筑面积测算表。《商品房销售管理办法》第三十二条规定，销售商品住宅时，房地产开发企业应当根据《商品住宅实行质量保证书和住宅使用说明书制度的规定》（以下简称《规定》），向买受人提供《住宅质量保证书》、《住宅使用说明书》。-法律依据：城市房地产开发经营管理条例第三十条房地产开发企业应当在商品房交付使用时，向购买人提供住宅质量保证书和住宅使用说明书。商品房销售管理办法第三十二条销售商品住宅时，房地产开发企业应当根据《商品住宅实行质量保证书和住宅使用说明书制度的规定》（以下简称《规定》），向买受人提供《住宅质量保证书》、《住宅使用说明书》。,回答
问违反土地出让合同约定诉讼时效是多久,问题,专业回答,违反土地出让合同约定纠纷的诉讼时效为三年。根据2021年生效的《民法典》第一百八十八条的规定，向人民法院请求保护民事权利的诉讼时效期间为三年。法律另有规定的，依照其规定。诉讼时效期间自权利人知道或者应当知道权利受到损害以及义务人之日起计算。法律另有规定的，依照其规定。但是，自权利受到损害之日起超过二十年的，人民法院不予保护，有特殊情况的，人民法院可以根据权利人的申请决定延长。-法律依据：《民法典》第一百八十八条向人民法院请求保护民事权利的诉讼时效期间为三年。法律另有规定的，依照其规定。诉讼时效期间自权利人知道或者应当知道权利受到损害以及义务人之日起计算。法律另有规定的，依照其规定。但是，自权利受到损害之日起超过二十年的，人民法院不予保护，有特殊情况的，人民法院可以根据权利人的申请决定延长。,回答
问二手房交易需要评估吗,问题,专业回答,二手房交易可以评估，并不是必须经过评估才能交易。根据《城市房地产管理法》第三十四条的规定，国家实行房地产价格评估制度。房地产价格评估，应当遵循公正、公平、公开的原则，按照国家规定的技术标准和评估程序，以基准地价、标定地价和各类房屋的重置价格为基础，参照当地的市场价格进行评估。第三十五条规定，国家实行房地产成交价格申报制度。房地产权利人转让房地产，应当向县级以上地方人民政府规定的部门如实申报成交价，不得瞒报或者作不实的申报。-法律依据：《城市房地产管理法》第三十四条国家实行房地产价格评估制度。房地产价格评估，应当遵循公正、公平、公开的原则，按照国家规定的技术标准和评估程序，以基准地价、标定地价和各类房屋的重置价格为基础，参照当地的市场价格进行评估。《城市房地产管理法》第三十五条国家实行房地产成交价格申报制度。房地产权利人转让房地产，应当向县级以上地方人民政府规定的部门如实申报成交价，不得瞒报或者作不实的申报。,回答
