question,question_tag,property,answer,answer_tag
问没签合同怎么退股,问题,专业回答,没签合同，股东可以通过股权转让的方式退股，也在法定情形下要求公司回购股权。《中华人民共和国公司法》第七十四条规定，有下列情形之一的，对股东会该项决议投反对票的股东可以请求公司按照合理的价格收购其股权：（一）公司连续五年不向股东分配利润，而公司该五年连续盈利，并且符合本法规定的分配利润条件的；（二）公司合并、分立、转让主要财产的；（三）公司章程规定的营业期限届满或者章程规定的其他解散事由出现，股东会会议通过决议修改公司章程使公司存续的。自股东会会议决议通过之日起六十日内，股东与公司不能达成股权收购协议的，股东可以自股东会会议决议通过之日起九十日内向人民法院提起诉讼。-法律依据：《中华人民共和国公司法》第七十四条有下列情形之一的，对股东会该项决议投反对票的股东可以请求公司按照合理的价格收购其股权：（一）公司连续五年不向股东分配利润，而公司该五年连续盈利，并且符合本法规定的分配利润条件的；（二）公司合并、分立、转让主要财产的；（三）公司章程规定的营业期限届满或者章程规定的其他解散事由出现，股东会会议通过决议修改章程使公司存续的。,回答
问合同订立过程是怎样的,问题,专业回答,合同订立是由独立的主体相互接触，互为意思表示，直到达成协议的过程。因此，合同的订立须有当事人互为意思表示，从要约、再要约，直到承诺。要约是指一方当事人向他人作出的以一定条件订立合同的意思表示，承诺是指受要约人在合理期限内完全同意要约内容的意思表示。根据《民法典》第四百七十一条规定，当事人订立合同，可以采取要约、承诺方式或者其他方式。-法律依据：《中华人民共和国民法典》第四百七十一条当事人订立合同，可以采取要约、承诺方式或者其他方式。第四百七十二条要约是希望与他人订立合同的意思表示，该意思表示应当符合下列条件：（一）内容具体确定；（二）表明经受要约人承诺，要约人即受该意思表示约束。第四百七十九条承诺是受要约人同意要约的意思表示。,回答
问合同代签有法律效力吗？,问题,专业回答,如果该合同是被代签人委托签署的，或被代签人已经认可，或被代签人属于限制或无民事行为能力人，需要由其家属代为签订的，那么合同代签有法律效力。但收养合同、遗赠抚养协议等牵涉到人身性质的合同，是不能代签的。根据《民法典》第一百六十一条规定，民事主体可以通过代理人实施民事法律行为。依照法律规定、当事人约定或者民事法律行为的性质，应当由本人亲自实施的民事法律行为，不得代理。-法律依据：《中华人民共和国民法典》第一百六十一条民事主体可以通过代理人实施民事法律行为。依照法律规定、当事人约定或者民事法律行为的性质，应当由本人亲自实施的民事法律行为，不得代理。第一百六十二条代理人在代理权限内，以被代理人名义实施的民事法律行为，对被代理人发生效力。第一百六十三条代理包括委托代理和法定代理。委托代理人按照被代理人的委托行使代理权。法定代理人依照法律的规定行使代理权。,回答
问买卖合同违约金的法律规定,问题,专业回答,买卖合同违约金的法律规定：违约金的数额和计算方式由当事人在买卖合同中自行约定，但约定的违约金过分高于造成的损失的，当事人可以请求人民法院或者仲裁机构予以减少。根据《民法典》第五百八十五条规定，当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。约定的违约金低于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以增加；约定的违约金过分高于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以适当减少。-法律依据：《民法典》第五百八十五条当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。约定的违约金低于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以增加；约定的违约金过分高于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以适当减少。,回答
问合同订立的原则有哪些,问题,专业回答,合同订立有以下原则：诚实信用原则、保护环境和节约资源的原则、平等原则、合同自由原则、公平原则、依合同全面履行义务原则；以及履行通知、协助、保密等附随义务的原则。根据《民法典》第五百零九条规定，当事人应当按照约定全面履行自己的义务。当事人应当遵循诚信原则，根据合同的性质、目的和交易习惯履行通知、协助、保密等义务。当事人在履行合同过程中，应当避免浪费资源、污染环境和破坏生态。-法律依据：《民法典》第五百零九条当事人应当按照约定全面履行自己的义务。当事人应当遵循诚信原则，根据合同的性质、目的和交易习惯履行通知、协助、保密等义务。当事人在履行合同过程中，应当避免浪费资源、污染环境和破坏生态。第五百一十条合同生效后，当事人就质量、价款或者报酬、履行地点等内容没有约定或者约定不明确的，可以协议补充；不能达成补充协议的，按照合同相关条款或者交易习惯确定。第五百三十四条对当事人利用合同实施危害国家利益、社会公共利益行为的，市场监督管理和其他有关行政主管部门依照法律、行政法规的规定负责监督处理。,回答
问违约责任有哪些免责事由,问题,专业回答,违约责任的免责事由有：1、不可抗力。因不可抗力不能履行合同的，根据不可抗力的影响，部分或者全部免除责任，但法律另有规定的除外。2、免责条款。造成对方人身伤害的或者因故意或者重大过失造成对方财产损失的，不能当做免责条款。根据《民法典》第五百零六条规定，合同中的下列免责条款无效：（一）造成对方人身损害的；（二）因故意或者重大过失造成对方财产损失的。-法律依据：《民法典》第五百零六条合同中的下列免责条款无效：（一）造成对方人身损害的；（二）因故意或者重大过失造成对方财产损失的。,回答
问合同违约金收入要交税吗,问题,专业回答,如果签订合同的主体是自然人，合同违约金收入一般不需要交税。个人因对方违反经济合同而取得的违约金，属于经济或财产损失的补偿性收入，对该项收入不征收个人所得税。根据《个人所得税法》第二条第一款规定，下列各项个人所得，应当缴纳个人所得税：（一）工资、薪金所得；（二）劳务报酬所得；（三）稿酬所得；（四）特许权使用费所得；（五）经营所得；（六）利息、股息、红利所得；（七）财产租赁所得；（八）财产转让所得；（九）偶然所得。-法律依据：《个人所得税法》第二条第一款下列各项个人所得，应当缴纳个人所得税：（一）工资、薪金所得；（二）劳务报酬所得；（三）稿酬所得；（四）特许权使用费所得；（五）经营所得；（六）利息、股息、红利所得；（七）财产租赁所得；（八）财产转让所得；（九）偶然所得。,回答
问合同违约金是如何规定的,问题,专业回答,合同违约金以双方约定而定，一般是不超过实际损失的30%。根据《民法典》第五百八十五条规定，当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。约定的违约金低于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以增加；约定的违约金过分高于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以适当减少。当事人就迟延履行约定违约金的，违约方支付违约金后，还应当履行债务。-法律依据：《民法典》第五百八十五条当事人可以约定一方违约时应当根据违约情况向对方支付一定数额的违约金，也可以约定因违约产生的损失赔偿额的计算方法。约定的违约金低于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以增加；约定的违约金过分高于造成的损失的，人民法院或者仲裁机构可以根据当事人的请求予以适当减少。当事人就迟延履行约定违约金的，违约方支付违约金后，还应当履行债务。,回答
问定金适用情形,问题,专业回答,定金适用情形：1、定金实际交付的。定金如未实际交付的，在当事人一方不履行合同债务或者不订立主合同时，不能适用定金罚则；2、主合同必须有效。如果主合同无效或者被撤销的，即便当事人已有交付和收受定金的事实，也不能适用定金罚则；3、当事人不履行债务且无法定免责情形。根据《民法典》第五百八十七条规定，债务人履行债务的，定金应当抵作价款或者收回。给付定金的一方不履行债务或者履行债务不符合约定，致使不能实现合同目的的，无权请求返还定金；收受定金的一方不履行债务或者履行债务不符合约定，致使不能实现合同目的的，应当双倍返还定金。-法律依据：《民法典》第五百八十七条债务人履行债务的，定金应当抵作价款或者收回。给付定金的一方不履行债务或者履行债务不符合约定，致使不能实现合同目的的，无权请求返还定金；收受定金的一方不履行债务或者履行债务不符合约定，致使不能实现合同目的的，应当双倍返还定金。,回答
问如何判断虚假房屋买卖合同,问题,专业回答,可以通过以下方面判断虚假房屋买卖合同：第一，审查看合同内容是否完整详尽。虚假买卖合同，由于其交易的虚构性，合同内容大多简单、粗陋。第二，核实房款支付情况。第三，查明实际还贷情况。第四，核查交易后房屋的实际居住使用情况。在虚假的房屋买卖中，房屋通常仍然由出卖人实际控制。第五，可通过审查所涉房屋产权证及相关资料、票据的保管情况，以及询问当事人对房屋状况、交易细节的掌握程度来辨别买卖是否虚假。根据《民法典》第一百四十六条规定，行为人与相对人以虚假的意思表示实施的民事法律行为无效。以虚假的意思表示隐藏的民事法律行为的效力，依照有关法律规定处理。-法律依据：《民法典》第一百四十六条行为人与相对人以虚假的意思表示实施的民事法律行为无效。以虚假的意思表示隐藏的民事法律行为的效力，依照有关法律规定处理。,回答
问复印的三方协议能用吗,问题,专业回答,只要协议是各方自愿签订且不违法法律规定，复印的三方协议也是有效的；但是三方协议当中是有约定的，经各方签字、盖章后生效，如果一方没有签字盖章的，协议是未生效的。根据《民法典》第四百九十条规定，当事人采用合同书形式订立合同的，自当事人均签名、盖章或者按指印时合同成立。在签名、盖章或者按指印之前，当事人一方已经履行主要义务，对方接受时，该合同成立。法律、行政法规规定或者当事人约定合同应当采用书面形式订立，当事人未采用书面形式但是一方已经履行主要义务，对方接受时，该合同成立。-法律依据：《民法典》第四百九十条当事人采用合同书形式订立合同的，自当事人均签名、盖章或者按指印时合同成立。在签名、盖章或者按指印之前，当事人一方已经履行主要义务，对方接受时，该合同成立。法律、行政法规规定或者当事人约定合同应当采用书面形式订立，当事人未采用书面形式但是一方已经履行主要义务，对方接受时，该合同成立。,回答
问合同生效前解除合同可以吗,问题,专业回答,合同生效前解除合同是可以的。已经成立但未生效的合同可以作为解除的对象。若是已经生效的合同，除非发生法律规定的法定事由，不然单方解除合同是要承担合同的违约责任的。根据《民法典》第五百六十二条规定，当事人协商一致，可以解除合同。当事人可以约定一方解除合同的事由。解除合同的事由发生时，解除权人可以解除合同。第五百六十六条规定，合同解除后，尚未履行的，终止履行；已经履行的，根据履行情况和合同性质，当事人可以请求恢复原状或者采取其他补救措施，并有权请求赔偿损失。合同因违约解除的，解除权人可以请求违约方承担违约责任，但是当事人另有约定的除外。主合同解除后，担保人对债务人应当承担的民事责任仍应当承担担保责任，但是担保合同另有约定的除外。-法律依据：《民法典》第五百六十二条当事人协商一致，可以解除合同。当事人可以约定一方解除合同的事由。解除合同的事由发生时，解除权人可以解除合同。《民法典》第五百六十六条合同解除后，尚未履行的，终止履行；已经履行的，根据履行情况和合同性质，当事人可以请求恢复原状或者采取其他补救措施，并有权请求赔偿损失。合同因违约解除的，解除权人可以请求违约方承担违约责任，但是当事人另有约定的除外。,回答
问代替别人签字后果,问题,专业回答,代替别人签字后果应视情况而定。如果没有得到当事人授权就代签，属于无权代理，无论合同出现什么情况，代签行为人都要对所签订的合同承担责任。如果代签行为有合法授权或者事后追认的，其代签行为有效。根据《民法典》第一百六十二条规定，代理人在代理权限内，以被代理人名义实施的民事法律行为，对被代理人发生效力。第一百七十一条第一款规定，行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。-法律依据：《民法典》第一百六十二条代理人在代理权限内，以被代理人名义实施的民事法律行为，对被代理人发生效力。第一百七十一条第一款行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。,回答
问签订合同违约人跑了怎么办,问题,专业回答,签订合同违约人跑了，可以到有管辖权的法院提起诉讼，要求赔偿。签了合同后，一方想违约，就必须承担相应的违约责任。根据《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百八十三条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，在履行义务或者采取补救措施后，对方还有其他损失的，应当赔偿损失。-法律依据：《民法典》第五百七十七条当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。《民法典》第五百八十三条当事人一方不履行合同义务或者履行合同义务不符合约定的，在履行义务或者采取补救措施后，对方还有其他损失的，应当赔偿损失。,回答
问签了意向书可以退钱吗,问题,专业回答,签了意向书是否可以退钱，应当根据签订的购买意向书处理。如果因当事人一方违约的，定金不能退还，对方当事人违约的，应双倍返还定金。出现因不可归责于当事人双方的事由的，应当返还定金。根据《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第四条规定，出卖人通过认购、订购、预订等方式向买受人收受定金作为订立商品房买卖合同担保的，如果因当事人一方原因未能订立商品房买卖合同，应当按照法律关于定金的规定处理；因不可归责于当事人双方的事由，导致商品房买卖合同未能订立的，出卖人应当将定金返还买受人。-法律依据：《最高人民法院关于审理商品房买卖合同纠纷案件适用法律若干问题的解释》第四条出卖人通过认购、订购、预订等方式向买受人收受定金作为订立商品房买卖合同担保的，如果因当事人一方原因未能订立商品房买卖合同，应当按照法律关于定金的规定处理；因不可归责于当事人双方的事由，导致商品房买卖合同未能订立的，出卖人应当将定金返还买受人。,回答
问合同归档保管期限,问题,专业回答,如果是企业签订的劳动合同，其合同归档保管期限为永久。根据《企业文件材料归档范围和档案保管期限规定》第三条规定，各级档案行政管理部门依照企业资产关系分别负责对企业文件材料归档范围和档案保管期限表编制工作进行业务指导和监督。第七条规定，企业档案的保管期限定为永久、定期两种，定期一般分为30年、10年。第十一条规定，本规定的管理类档案保管期限为最低期限，各企业在具体划分时可选择高于本规定的期限。-法律依据：《企业文件材料归档范围和档案保管期限规定》第三条各级档案行政管理部门依照企业资产关系分别负责对企业文件材料归档范围和档案保管期限表编制工作进行业务指导和监督。《企业文件材料归档范围和档案保管期限规定》第七条企业档案的保管期限定为永久、定期两种，定期一般分为30年、10年。《企业文件材料归档范围和档案保管期限规定》第十一条本规定的管理类档案保管期限为最低期限，各企业在具体划分时可选择高于本规定的期限。,回答
问买卖合同拖欠货款纠纷怎么办,问题,专业回答,发生买卖合同拖欠货款纠纷，经多次催收仍拖延付款的，在与对方当事人协商不成的情况下，可以通过向法院起诉的方式解决，由法院依法判决对方支付拖欠的货款。根据《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十九条规定，当事人一方未支付价款、报酬、租金、利息，或者不履行其他金钱债务的，对方可以请求其支付。-法律依据：《民法典》第五百七十七条当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十九条当事人一方未支付价款、报酬、租金、利息，或者不履行其他金钱债务的，对方可以请求其支付。,回答
问合同标的额是总金额吗,问题,专业回答,合同标的额是总金额。标的额指的是物品的价值，金钱的数目。合同标的是合同法律关系的客体，是合同当事人权利和义务共同指向的对象。标的是合同成立的必要条件，没有标的，合同不能成立。标的条款必须清楚的写明标的名称，以使标的特定化，从而能够界定权利义务。根据《民法典》第五百一十六条规定，当事人行使选择权应当及时通知对方，通知到达对方时，标的确定。标的确定后不得变更，但是经对方同意的除外。可选择的标的发生不能履行情形的，享有选择权的当事人不得选择不能履行的标的，但是该不能履行的情形是由对方造成的除外。-法律依据：《民法典》第五百一十六条当事人行使选择权应当及时通知对方，通知到达对方时，标的确定。标的确定后不得变更，但是经对方同意的除外。可选择的标的发生不能履行情形的，享有选择权的当事人不得选择不能履行的标的，但是该不能履行的情形是由对方造成的除外。,回答
问施工合同超期如何,问题,专业回答,施工合同超期，属于延期履行，如果双方在合同中对延期履行有约定或者事后对延期履行达成了协商的话就依据约定来处理。迟延履行往往会导致违约责任，尤其是迟延履行对合同的另一方造成了一定的损失，甚至会进行相关的赔偿。根据《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。-法律依据：《民法典》第五百七十七条当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。,回答
问合同主体不存在该合同是否成立,问题,专业回答,合同主体不存在，不存在关于合同成立的说法。合同一定是由民事主体订立的。根据《民法典》第四百六十四条的规定，合同是民事主体之间设立、变更、终止民事法律关系的协议。婚姻、收养、监护等有关身份关系的协议，适用有关该身份关系的法律规定；没有规定的，可以根据其性质参照适用本编规定。第四百九十条第一款规定，当事人采用合同书形式订立合同的，自当事人均签名、盖章或者按指印时合同成立。在签名、盖章或者按指印之前，当事人一方已经履行主要义务，对方接受时，该合同成立。-法律依据：《民法典》第四百六十四条合同是民事主体之间设立、变更、终止民事法律关系的协议。婚姻、收养、监护等有关身份关系的协议，适用有关该身份关系的法律规定；没有规定的，可以根据其性质参照适用本编规定。第四百九十条第一款当事人采用合同书形式订立合同的，自当事人均签名、盖章或者按指印时合同成立。在签名、盖章或者按指印之前，当事人一方已经履行主要义务，对方接受时，该合同成立。,回答
问购房合同公证需要什么,问题,专业回答,购房合同公证需要提供以下材料：1、当事人身份证明。2、委托书及代理人身份证明。3、房地产权证。4、销商品房预售许可证。5、建设工程规划许可证。6、房地产权证或房屋所有权证和国有土地使用证。7、商品预售合同或房屋买卖合同。8、付款赁证。9、购房合同、契税凭证。10、其他应提供的材料。根据《公证法》第二十七条规定，申请办理公证的当事人应当向公证机构如实说明申请公证的事项的有关情况，提供真实、合法、充分的证明材料；提供的证明材料不充分的，公证机构可以要求补充。公证机构受理公证申请后，应当告知当事人申请公证事项的法律意义和可能产生的法律后果，并将告知内容记录存档。-法律依据：《公证法》第二十七条申请办理公证的当事人应当向公证机构如实说明申请公证的事项的有关情况，提供真实、合法、充分的证明材料；提供的证明材料不充分的，公证机构可以要求补充。公证机构受理公证申请后，应当告知当事人申请公证事项的法律意义和可能产生的法律后果，并将告知内容记录存档。,回答
问征收补偿协议签订后不履行怎么办,问题,专业回答,征收补偿协议签订后不履行，《国有土地上房屋征收与补偿条例》第二十五条第二款明确规定，另一方当事人可以依法提起诉讼。《国有土地上房屋征收与补偿条例》第二十五条第一款规定，房屋征收部门与被征收人依照本条例的规定，就补偿方式、补偿金额和支付期限、用于产权调换房屋的地点和面积、搬迁费、临时安置费或者周转用房、停产停业损失、搬迁期限、过渡方式和过渡期限等事项，订立补偿协议。《行政诉讼法》第四十六条第一款规定，公民、法人或者其他组织直接向人民法院提起诉讼的，应当自知道或者应当知道作出行政行为之日起六个月内提出。法律另有规定的除外。-法律依据：《国有土地上房屋征收与补偿条例》第二十五条房屋征收部门与被征收人依照本条例的规定，就补偿方式、补偿金额和支付期限、用于产权调换房屋的地点和面积、搬迁费、临时安置费或者周转用房、停产停业损失、搬迁期限、过渡方式和过渡期限等事项，订立补偿协议。补偿协议订立后，一方当事人不履行补偿协议约定的义务的，另一方当事人可以依法提起诉讼。《行政诉讼法》第四十六条第一款公民、法人或者其他组织直接向人民法院提起诉讼的，应当自知道或者应当知道作出行政行为之日起六个月内提出。法律另有规定的除外。,回答
问实践合同和诺成合同的区别,问题,专业回答,实践合同和诺成合同的区别为：实践合同是除当事人意思表示一致之外，还需要交付标的物才成立的合同，例如定金合同；而诺成合同是当事人意思表示一致即可成立的合同。根据《民法典》第五百零二条规定，依法成立的合同，自成立时生效，但是法律另有规定或者当事人另有约定的除外。依照法律、行政法规的规定，合同应当办理批准等手续的，依照其规定。未办理批准等手续影响合同生效的，不影响合同中履行报批等义务条款以及相关条款的效力。应当办理申请批准等手续的当事人未履行义务的，对方可以请求其承担违反该义务的责任。-法律依据：《民法典》第五百零二条依法成立的合同，自成立时生效，但是法律另有规定或者当事人另有约定的除外。依照法律、行政法规的规定，合同应当办理批准等手续的，依照其规定。未办理批准等手续影响合同生效的，不影响合同中履行报批等义务条款以及相关条款的效力。应当办理申请批准等手续的当事人未履行义务的，对方可以请求其承担违反该义务的责任。第五百八十六条当事人可以约定一方向对方给付定金作为债权的担保。定金合同自实际交付定金时成立。定金的数额由当事人约定；但是，不得超过主合同标的额的百分之二十，超过部分不产生定金的效力。实际交付的定金数额多于或者少于约定数额的，视为变更约定的定金数额。,回答
问无权代理与无权处分有什么区别,问题,专业回答,无权代理与无权处分的区别有：无权代理是指行为人不具有代理权，表现为没有代理权或者是超越代理权；而无权处分是指行为人没有处分权，却以自己的名义实施的对他人财产的法律上的处分行为。无权处分只是存在处分权的欠缺，不存在超越处分权。根据《民法典》第一百七十一条规定，行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。-法律依据：《民法典》第一百七十一条行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。相对人可以催告被代理人自收到通知之日起三十日内予以追认。被代理人未作表示的，视为拒绝追认。行为人实施的行为被追认前，善意相对人有撤销的权利。撤销应当以通知的方式作出。行为人实施的行为未被追认的，善意相对人有权请求行为人履行债务或者就其受到的损害请求行为人赔偿。但是，赔偿的范围不得超过被代理人追认时相对人所能获得的利益。相对人知道或者应当知道行为人无权代理的，相对人和行为人按照各自的过错承担责任。,回答
问拒绝履行赠与合同是否是任意撤销权,问题,专业回答,拒绝履行赠与合同在一般情况下是行使任意撤销权，拒绝履行经过公证的赠与合同或者依法不得撤销的具有救灾、扶贫、助残等公益、道德义务性质的赠与合同，则不属于行使任意撤销权。根据《民法典》第六百五十八条规定，赠与人在赠与财产的权利转移之前可以撤销赠与。经过公证的赠与合同或者依法不得撤销的具有救灾、扶贫、助残等公益、道德义务性质的赠与合同，不适用前款规定。-法律依据：《中华人民共和国民法典》第六百五十八条赠与人在赠与财产的权利转移之前可以撤销赠与。经过公证的赠与合同或者依法不得撤销的具有救灾、扶贫、助残等公益、道德义务性质的赠与合同，不适用前款规定。第六百六十条经过公证的赠与合同或者依法不得撤销的具有救灾、扶贫、助残等公益、道德义务性质的赠与合同，赠与人不交付赠与财产的，受赠人可以请求交付。依据前款规定应当交付的赠与财产因赠与人故意或者重大过失致使毁损、灭失的，赠与人应当承担赔偿责任。,回答
问委托合同法律规定,问题,专业回答,委托合同的法律规定：合同主体是委托人和受托人；合同主要内容是关于由受托人处理委托人事务的内容；委托范围是委托受托人处理一项或者数项事务或者处理一切事务。根据《民法典》第九百一十九条规定，委托合同是委托人和受托人约定，由受托人处理委托人事务的合同。第九百二十条规定，委托人可以特别委托受托人处理一项或者数项事务，也可以概括委托受托人处理一切事务。第九百二十一条规定，委托人应当预付处理委托事务的费用。受托人为处理委托事务垫付的必要费用，委托人应当偿还该费用并支付利息。-法律依据：《民法典》第九百一十九条委托合同是委托人和受托人约定，由受托人处理委托人事务的合同。第九百二十条委托人可以特别委托受托人处理一项或者数项事务，也可以概括委托受托人处理一切事务。第九百二十一条委托人应当预付处理委托事务的费用。受托人为处理委托事务垫付的必要费用，委托人应当偿还该费用并支付利息。第九百二十二条受托人应当按照委托人的指示处理委托事务。需要变更委托人指示的，应当经委托人同意；因情况紧急，难以和委托人取得联系的，受托人应当妥善处理委托事务，但是事后应当将该情况及时报告委托人。,回答
问房屋租赁合同应该如何写,问题,专业回答,房屋租赁合同应该写明以下内容：事人的姓名或名称及地址；房屋的位置、面积、装饰及设施；房屋用途；租赁期限；租金数额及交付方式；房屋维修责任；装修的约定；转租的约定；解除合同的条件；违约责任以及当事人约定的其他条款。根据《民法典》第七百零三条规定，租赁合同是出租人将租赁物交付承租人使用、收益，承租人支付租金的合同。第七百零四条规定，租赁合同的内容一般包括租赁物的名称、数量、用途、租赁期限、租金及其支付期限和方式、租赁物维修等条款。-法律依据：《民法典》第七百零三条租赁合同是出租人将租赁物交付承租人使用、收益，承租人支付租金的合同。第七百零四条租赁合同的内容一般包括租赁物的名称、数量、用途、租赁期限、租金及其支付期限和方式、租赁物维修等条款。第七百零七条租赁期限六个月以上的，应当采用书面形式。当事人未采用书面形式，无法确定租赁期限的，视为不定期租赁。,回答
问不履行合同怎么办,问题,专业回答,当事人不履行合同的，另一方可以要求其承担违约责任，合同中有约定违约金的应支付违约金或者支付定金。如果是金钱债务的违约，当事人一方未支付价款或者报酬的。根据《民法典》第五百七十七条规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条规定，当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。-法律依据：《中华人民共和国民法典》第五百七十七条当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担继续履行、采取补救措施或者赔偿损失等违约责任。第五百七十八条当事人一方明确表示或者以自己的行为表明不履行合同义务的，对方可以在履行期限届满前请求其承担违约责任。第五百七十九条当事人一方未支付价款、报酬、租金、利息，或者不履行其他金钱债务的，对方可以请求其支付。第五百八十三条当事人一方不履行合同义务或者履行合同义务不符合约定的，在履行义务或者采取补救措施后，对方还有其他损失的，应当赔偿损失。,回答
问赠与协议需要公证吗,问题,专业回答,赠与协议是否需要公证，由当事人自主决定，法律对此并没有强制性的规定。如果申请公证的，须如实说明公证事项，并且提供真实、合法、充分的证明材料。根据《公证法》第二十五条规定，自然人、法人或者其他组织申请办理公证，可以向住所地、经常居住地、行为地或者事实发生地的公证机构提出。申请办理涉及不动产的公证，应当向不动产所在地的公证机构提出；申请办理涉及不动产的委托、声明、赠与、遗嘱的公证，可以适用前款规定。-法律依据：《中华人民共和国公证法》第二十五条自然人、法人或者其他组织申请办理公证，可以向住所地、经常居住地、行为地或者事实发生地的公证机构提出。申请办理涉及不动产的公证，应当向不动产所在地的公证机构提出；申请办理涉及不动产的委托、声明、赠与、遗嘱的公证，可以适用前款规定。第二十七条申请办理公证的当事人应当向公证机构如实说明申请公证的事项的有关情况，提供真实、合法、充分的证明材料；提供的证明材料不充分的，公证机构可以要求补充。公证机构受理公证申请后，应当告知当事人申请公证事项的法律意义和可能产生的法律后果，并将告知内容记录存档。,回答
问合同履行完毕还能解除么,问题,专业回答,合同履行完毕的，该合同不能解除。因为合同履行完毕，债务已经按照约定履行的合同，其权利义务已经终止。合同解除的目的在于消灭合同对当事人的约束力，终止无法或者不适宜继续履行的合同。根据《民法典》第五百六十二条规定，当事人可以约定一方解除合同的事由。解除合同的事由发生时，解除权人可以解除合同。-法律依据：《民法典》第五百六十二条当事人可以约定一方解除合同的事由。解除合同的事由发生时，解除权人可以解除合同。第五百六十三条有下列情形之一的，当事人可以解除合同：（一）因不可抗力致使不能实现合同目的；（二）在履行期限届满前，当事人一方明确表示或者以自己的行为表明不履行主要债务；（三）当事人一方迟延履行主要债务，经催告后在合理期限内仍未履行；（四）当事人一方迟延履行债务或者有其他违约行为致使不能实现合同目的；（五）法律规定的其他情形。以持续履行的债务为内容的不定期合同，当事人可以随时解除合同，但是应当在合理期限之前通知对方。,回答
问合同没有约定违约责任怎么办,问题,专业回答,依照我国法律的规定，合同没有约定违约责任的，当事人可以协议补充；协议不成的，可以根据合同相关条款或者交易习惯确定。仍不能确定的，受损害方可视情况要求违约方承担更换、退货、减少价款等违约责任。根据《民法典》第五百一十条规定，合同生效后，当事人就质量、价款或者报酬、履行地点等内容没有约定或者约定不明确的，可以协议补充；不能达成补充协议的，按照合同相关条款或者交易习惯确定。-法律依据：《中华人民共和国民法典》第五百一十条合同生效后，当事人就质量、价款或者报酬、履行地点等内容没有约定或者约定不明确的，可以协议补充；不能达成补充协议的，按照合同相关条款或者交易习惯确定。第五百八十二条履行不符合约定的，应当按照当事人的约定承担违约责任。对违约责任没有约定或者约定不明确，依据本法第五百一十条的规定仍不能确定的，受损害方根据标的的性质以及损失的大小，可以合理选择请求对方承担修理、重作、更换、退货、减少价款或者报酬等违约责任。,回答
问什么是口头合同,问题,专业回答,不用书面的形式，通过口头达成的协议，就是口头合同。依据相关规定，当事人订立合同，有书面形式、口头形式和其他形式。一般情况下，书面形式和口头形式是具有一种效力的，但法律、行政法规规定采用书面形式的，应当采用书面形式。根据《民法典》第四百六十九条规定，当事人订立合同，可以采用书面形式、口头形式或者其他形式。书面形式是合同书、信件、电报、电传、传真等可以有形地表现所载内容的形式。以电子数据交换、电子邮件等方式能够有形地表现所载内容，并可以随时调取查用的数据电文，视为书面形式。-法律依据：《民法典》第四百六十九条当事人订立合同，可以采用书面形式、口头形式或者其他形式。书面形式是合同书、信件、电报、电传、传真等可以有形地表现所载内容的形式。以电子数据交换、电子邮件等方式能够有形地表现所载内容，并可以随时调取查用的数据电文，视为书面形式。,回答
